"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1698863,"June 4, 2020",Louisiana,Alexandria,"3200 block of Lee St",1,0,N/A
1697200,"June 4, 2020",Kansas,"Kansas City","Barnett Ave and N 34th St",1,0,N/A
1697198,"June 4, 2020",Alabama,Montgomery,"5400 block of Atlanta Highway",0,1,N/A
1697196,"June 4, 2020",Alabama,Montgomery,"3000 block of Gaston Ave",0,1,N/A
1697192,"June 4, 2020",Alabama,Montgomery,"Fisk and McGhee Rd",0,1,N/A
1697190,"June 4, 2020",Alabama,Montgomery,"3900 block of Woodley Rd",0,1,N/A
1697186,"June 4, 2020",Alabama,Montgomery,"5000 block of Woods Crossing",1,0,N/A
1697183,"June 4, 2020",Michigan,Wyoming,"110 block of Colrain Street SW",0,2,N/A
1697629,"June 4, 2020",Minnesota,Minneapolis,"700 block of E 14th St",1,0,N/A
1697636,"June 4, 2020",Minnesota,Minneapolis,"3300 block of N Colfax Ave",1,0,N/A
1699494,"June 4, 2020",Louisiana,"Westwego (Avondale)","400 block of Capital Dr",1,0,N/A
1699486,"June 4, 2020",Louisiana,Harvey,"2100 block of Snowbird Dr",2,0,N/A
1697172,"June 4, 2020",Pennsylvania,Philadelphia,"2800 block of Emerald St",0,2,N/A
1697169,"June 4, 2020",California,Pasadena,"100 block of Painter St",0,1,N/A
1698076,"June 4, 2020",Tennessee,Nashville,"500 block of S 1st St",0,0,N/A
1698078,"June 4, 2020",Illinois,"Mount Vernon","4200 block of Rose Ln",0,1,N/A
1698069,"June 4, 2020","New York",Newburgh,"87 Carson Ave",0,0,N/A
1697114,"June 4, 2020",Michigan,Detroit,N/A,0,2,N/A
1698817,"June 4, 2020",Colorado,Pueblo,"320 block of S Joe Martinez Blvd",0,0,N/A
1697108,"June 4, 2020",Florida,Jacksonville,"8000 block of Helston Dr",0,1,N/A
1697105,"June 4, 2020",Michigan,Detroit,"6000 block of Rosemont Ave",0,0,N/A
1697103,"June 4, 2020",Michigan,Detroit,"12900 block of Asbury Park",0,0,N/A
1697099,"June 4, 2020",Michigan,Detroit,"Patton St and Plymouth Rd",0,1,N/A
1698790,"June 4, 2020",Colorado,Aurora,"1300 block of Quari St",0,1,N/A
1697096,"June 4, 2020",Michigan,Detroit,"Ward Ave and Fenkell Ave",0,0,N/A
1697095,"June 4, 2020",Michigan,Detroit,"Tireman Ave and Westwood St",0,0,N/A
1698056,"June 4, 2020",Illinois,"Granite City","2500 block of Madison Ave",1,0,N/A
1698046,"June 4, 2020",Tennessee,Cosby,"4611 Canton Grove Rd",0,2,N/A
1697721,"June 4, 2020",Wisconsin,Milwaukee,"W Fond Du Lac Ave and N 39th St",1,0,N/A
1697791,"June 4, 2020",Tennessee,Chattanooga,"800 block of Wheeler Ave",1,1,N/A
1698746,"June 4, 2020","District of Columbia",Washington,"1200 block of Mt Olivet Rd NE",0,0,N/A
1698012,"June 4, 2020",Kentucky,Hopkinsville,"S ONeal Ave and W 7th St",0,0,N/A
1697063,"June 4, 2020",Mississippi,Jacksonville,"950 Military Rd",1,0,N/A
1697036,"June 4, 2020",Kentucky,Louisville,"2600 block of Virginia Ave",0,2,N/A
1697273,"June 4, 2020",Virginia,Hampton,"50 block of Lakeshore Dr",0,1,N/A
1696947,"June 4, 2020",Arkansas,"North Little Rock","800 N Beech St",1,0,N/A
1697897,"June 4, 2020",Virginia,Suffolk,"1015 Nansemond Pkwy",0,1,N/A
1698727,"June 4, 2020",Ohio,Cheshire,"Zuspan Rd",0,1,N/A
1699357,"June 4, 2020",Tennessee,Memphis,"E Shelby Dr and Airways Blvd",0,0,N/A
1696710,"June 4, 2020","New York","New York (Manhattan)","48 3rd Ave",0,1,N/A
1697025,"June 4, 2020","New York",Brooklyn,"Pacific St and Schenectady Ave",0,1,N/A
1698681,"June 4, 2020",Iowa,Pleasantville,"310 E Jasper St",0,0,N/A
1697987,"June 4, 2020","New York",Bronx,"2547 Aqueduct Ave W",0,0,N/A
1697986,"June 4, 2020","New York",Bronx,"1166 Hoe Ave",0,0,N/A
1697000,"June 4, 2020","New York","Corona (Queens)","Mott Ave and Caffrey Ave",0,0,N/A
1697834,"June 4, 2020",Michigan,Detroit,"Asbury Park and Fenkell Ave",0,1,N/A
1697453,"June 4, 2020",Alabama,"Valhermoso Springs","522 Talucah Rd",7,0,N/A
1697955,"June 4, 2020",Kentucky,Louisville,"4900 block of Garda Dr",1,0,N/A
1697953,"June 4, 2020",Michigan,"Bay City","500 block of N Sherman St",0,0,N/A
1697626,"June 4, 2020",Pennsylvania,"New Castle","1139 Booker Dr",0,2,N/A
1697941,"June 4, 2020",Michigan,"Bay Port",N/A,0,1,N/A
1697929,"June 4, 2020","New Jersey",Willingboro,"30 block of Spindletop Ln",0,1,N/A
1698080,"June 4, 2020",Pennsylvania,"State College","1400 block of N Allen St",0,0,N/A
1697926,"June 4, 2020","New Jersey","Jersey City","90 block of Van Cleef St",0,1,N/A
1697909,"June 4, 2020",Texas,"Wichita Falls","4000 block of Hooper Dr",0,0,N/A
1697895,"June 4, 2020",Texas,Lubbock,"1900 block of E 1st Pl",0,1,N/A
1696733,"June 4, 2020",Virginia,Richmond,"2000 block of Montbrook Ln",1,1,N/A
1697884,"June 4, 2020",Massachusetts,Boston,"4 Longfellow St",0,0,N/A
1696964,"June 4, 2020",Indiana,"South Bend","Bergan St and Huey St",0,2,N/A
1696956,"June 4, 2020",Colorado,Aurora,"900 block of N Emporia St",0,1,N/A
1697860,"June 4, 2020",Wisconsin,Milwaukee,"2000 block of W State St",0,2,N/A
1697858,"June 4, 2020",Wisconsin,Milwaukee,"2200 block of N 35th St",0,1,N/A
1697653,"June 4, 2020",Texas,Dallas,"S 2nd Ave and Caswell St",0,2,N/A
1697848,"June 4, 2020",Wisconsin,Milwaukee,"1000 block of W Atkinson Ave",0,1,N/A
1697831,"June 4, 2020",Connecticut,Stamford,"West Ave and Baxter Ave",0,0,N/A
1696932,"June 4, 2020",California,"San Diego","S 35th St and Acacia St",0,1,N/A
1697811,"June 4, 2020",Tennessee,Memphis,"Quail Covey Dr and Ross Rd",0,1,N/A
1697808,"June 4, 2020",Texas,"Round Rock","900 block of Centerra Hills Cir",0,0,N/A
1696990,"June 4, 2020",Connecticut,"New Haven","Henry Street",0,0,N/A
1696900,"June 4, 2020",Nevada,"Las Vegas","8800 block of Canyon Saddle Dr",1,1,N/A
1696864,"June 4, 2020",Illinois,Chicago,"Dan Ryan Expressway and W 71st St",0,1,N/A
1697713,"June 4, 2020",California,"San Francisco","100 block of Schwerin St",1,0,N/A
1699190,"June 4, 2020",California,"San Joaquin","Nevada St and 6th St",0,0,N/A
1696841,"June 4, 2020",Texas,"San Antonio","802 N Alamo St",0,0,N/A
1697669,"June 4, 2020",Indiana,Indianapolis,"Rader St and Edgemont Ave",0,1,N/A
1697661,"June 4, 2020",Illinois,Chicago,"3500 block of W 26th St",0,1,N/A
1698471,"June 4, 2020",Texas,"San Angelo","700 block of Era St",0,1,N/A
1697659,"June 4, 2020",Illinois,Chicago,"2400 block of W 72nd St",0,1,N/A
1697658,"June 4, 2020",Texas,Cleveland,"7733 FM 1010 Rd",0,0,N/A
1697650,"June 4, 2020",Illinois,Chicago,"1100 block of N Central Park Ave",0,2,N/A
1696819,"June 4, 2020",Maryland,Baltimore,"2200 block of Aiken St",0,1,N/A
1697648,"June 4, 2020","North Carolina","Winston Salem (Winston-salem)","1400 block of Hope Ln",0,1,N/A
1697645,"June 4, 2020","North Carolina","Winston Salem (Winston-salem)","4600 block of Sunny Dr",0,1,N/A
1697461,"June 4, 2020","New Mexico",Albuquerque,"9800 block of Greenbrier Rd",0,1,N/A
1697638,"June 4, 2020",Illinois,Chicago,"1200 block of S Keeler Ave",0,1,N/A
1698427,"June 4, 2020","North Carolina",Kannapolis,"Holland St",0,0,N/A
1698426,"June 4, 2020","North Carolina",Kannapolis,"W 16th St",0,0,N/A
1698425,"June 4, 2020","North Carolina",Kannapolis,"Springdale Ave",0,0,N/A
1698424,"June 4, 2020","North Carolina",Kannapolis,"Kingston Dr",0,0,N/A
1697623,"June 4, 2020",Illinois,Chicago,"7900 block of S Loomis Blvd",0,1,N/A
1697619,"June 4, 2020",Illinois,Chicago,"900 block of N Homan Ave",0,1,N/A
1697616,"June 4, 2020",Pennsylvania,Philadelphia,"2800 block of N Bonsall St",1,0,N/A
1697609,"June 4, 2020","South Carolina",Aiken,"100 block of Hilltop Ct",0,0,N/A
1697607,"June 4, 2020",Illinois,Chicago,"8300 block of S Exchange Ave",0,1,N/A
1697561,"June 4, 2020",Georgia,Atlanta,"1200 block of Lorenzo Dr",1,0,N/A
1697595,"June 4, 2020",Illinois,Chicago,"1100 block of W Washburne Ave",0,1,N/A
1697590,"June 4, 2020",Ohio,Gustavus,"Rt 87",0,1,N/A
1697581,"June 4, 2020",Illinois,Chicago,"3200 block of E 91st St",1,1,N/A
1697585,"June 4, 2020",Georgia,Columbus,"3023 Victory Dr",1,0,N/A
1699062,"June 4, 2020",Indiana,Indianapolis,N/A,0,1,N/A
1698379,"June 4, 2020",Georgia,Albany,"700 block of Gilbert Ln",0,1,N/A
1697059,"June 4, 2020",Illinois,Chicago,"2000 block of W 69th Pl",0,3,N/A
1697570,"June 4, 2020",Georgia,Atlanta,"1124 Wylie St SE",0,0,N/A
1698367,"June 4, 2020",Massachusetts,"Fall River","770 Plymouth Ave",0,0,N/A
1697565,"June 4, 2020",Tennessee,Knoxville,"2900 block of Curtis Ln",0,1,N/A
1697563,"June 4, 2020",Ohio,Youngstown,"Lakeview ave and Midland ave",0,1,N/A
1697558,"June 4, 2020",Georgia,Atlanta,"S Alvarado Terrace",0,1,N/A
1697671,"June 4, 2020",Indiana,Indianapolis,"2900 block of Central Ave",1,0,N/A
1698338,"June 4, 2020",Connecticut,Stamford,"Crescent St",0,0,N/A
1697313,"June 4, 2020",Colorado,Denver,"Colfax Avenue and Broadway",0,1,N/A
1697188,"June 4, 2020",Alabama,Montgomery,"Madison Ave and North Panama St",1,0,N/A
1697525,"June 4, 2020",California,"Los Angeles","Cesar E Chavez Ave and Bunker Hill Ave",1,1,N/A
1697522,"June 4, 2020",Florida,"Winter Springs","170 Gardenridge Ct",0,2,N/A
1697509,"June 4, 2020",Florida,"Opa Locka","5351 NW 195th Dr",0,1,N/A
1698317,"June 4, 2020",California,"Hamilton City","545 Sierra Ave",0,0,N/A
1696741,"June 4, 2020",Louisiana,"Baton Rouge","S 16th St and Myrtle Walk",0,2,N/A
1697492,"June 4, 2020",Delaware,Wilmington,"500 block of E 3rd St",0,1,N/A
1696727,"June 4, 2020",Massachusetts,Boston,"68 Whitfield St",1,1,N/A
1697483,"June 4, 2020",Colorado,Alamosa,"Main St and State Ave",0,1,N/A
1697346,"June 4, 2020",Utah,Provo,"4400 W Center St",0,1,N/A
1697027,"June 4, 2020",Texas,Texarkana,"1410 Richmond Rd",0,0,N/A
1697006,"June 4, 2020",Illinois,Chicago,"1000 block of N Avers Ave",1,0,N/A
1697431,"June 4, 2020",Washington,Pasco,"N 20th Ave and W Pearl St",0,0,N/A
1697381,"June 4, 2020",Ohio,Akron,"W Long St",0,1,N/A
1696693,"June 4, 2020",Illinois,Chicago,"10400 block of S Eggleston Ave",1,0,N/A
1696730,"June 4, 2020",Ohio,Columbus,"1276 Berwick Arms Pl",0,1,N/A
1697425,"June 4, 2020",Washington,Pasco,"I-182 and Rd 68",0,1,N/A
1698262,"June 4, 2020",Louisiana,Amite,"207 Bourgeois St",2,1,N/A
1699661,"June 4, 2020",Maine,"Presque Isle",US-1,0,0,N/A
1698258,"June 4, 2020",Arkansas,Jacksonville,"1401 Stanphill Rd",1,0,N/A
1698253,"June 4, 2020",Arkansas,Jonesboro,"W Huntington Ave",0,0,N/A
1697396,"June 4, 2020","South Carolina","Myrtle Beach","Dunbar St and Spivey Ave",0,1,N/A
1697389,"June 4, 2020","South Carolina","Goose Creek","Rubyridge Ln and Howe Hall Rd",0,2,N/A
1698242,"June 4, 2020",Ohio,Columbus,"3000 block of E Livingston Ave",0,1,N/A
1697418,"June 4, 2020",Ohio,Columbus,"2255 Petzinger Rd",0,1,N/A
1698239,"June 4, 2020",Ohio,Columbus,"771 Northview Ave",0,1,N/A
1699636,"June 4, 2020",Alaska,Willow,"Dellgratti Cir",0,0,N/A
1697379,"June 4, 2020","North Carolina",Wilmington,"Hanover St and McRae St",0,1,N/A
1699634,"June 4, 2020",Alaska,Sutton,"Jonesville-Mine Rd",0,0,N/A
1698961,"June 4, 2020","New Jersey",Trenton,"1400 block of W State St",0,1,N/A
1698227,"June 4, 2020",Alabama,Bessemer,"1600 block of 25th St",1,3,N/A
1698225,"June 4, 2020",Alabama,Birmingham,"800 block of Sixth St SW",1,0,N/A
1698216,"June 4, 2020","North Carolina",Lexington,"403 Northview Dr",1,1,N/A
1698212,"June 4, 2020",Missouri,"Saint Louis (Brentwood)","25 Brentwood Promenade Ct",0,0,N/A
