"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1711787,"June 20, 2020",Georgia,Atlanta,"125 University Ave SW",0,1,N/A
1713013,"June 20, 2020",Kentucky,Busy,"Bean Eye Ln and Big Willard Rd",1,0,N/A
1711780,"June 20, 2020",Florida,Tampa,"12000 Block of 11th St N",1,0,N/A
1711777,"June 20, 2020",Florida,Rockledge,"1525 Fiske Blvd",1,1,N/A
1715639,"June 20, 2020",Tennessee,Jackson,"Ridgemont Dr and Caldwell Pl",0,0,N/A
1711667,"June 20, 2020",Iowa,"Cedar Rapids","3909 20th Avenue SW",0,1,N/A
1711092,"June 20, 2020",Virginia,Richmond,"1805 Monument Ave",0,0,N/A
1711772,"June 20, 2020",Florida,Jacksonville,"8024 Southside Blvd",0,1,N/A
1712945,"June 20, 2020",Massachusetts,Boston,"Butler St",0,0,N/A
1712935,"June 20, 2020",Virginia,Charlottesville,"1100 block of W Main St",0,0,N/A
1710930,"June 20, 2020",Maryland,Clinton,"5700 block of Plata St",0,1,N/A
1710623,"June 20, 2020",Connecticut,"New Haven","Elliot St",1,0,N/A
1711078,"June 20, 2020",Colorado,Denver,"I-25 and 20th St",1,0,N/A
1712907,"June 20, 2020",Maine,Turner,ME-4,0,0,N/A
1711054,"June 20, 2020",Colorado,Denver,"300 block of 22nd St",1,0,N/A
1711118,"June 20, 2020",Arkansas,"Little Rock","4726 Asher Ave",1,0,N/A
1710918,"June 20, 2020","New York",Albany,"Sherman St and Lexington Av",0,1,N/A
1712202,"June 20, 2020",Nevada,Reno,I-80,0,1,N/A
1710880,"June 20, 2020",Florida,Tallahassee,"FL-20 and Capital Cir SW",0,2,N/A
1711701,"June 20, 2020",Pennsylvania,Philadelphia,"200 block of S Ithan St",0,3,N/A
1714220,"June 20, 2020",Arkansas,"Little Rock","Asher Ave",0,2,N/A
1710846,"June 20, 2020",Indiana,Mishawaka,"601 N Main St",0,2,N/A
1711682,"June 20, 2020",Pennsylvania,Clairton,"500 block of Farnsworth Ave",0,1,N/A
1710844,"June 20, 2020",Ohio,Columbus,"1905 Cleveland Ave",0,1,N/A
1710833,"June 20, 2020",Indiana,Mishawaka,"55600 block of Fir Rd",0,1,N/A
1711220,"June 20, 2020",Kansas,"Kansas City","4800 block of Richmond Ave",1,0,N/A
1712181,"June 20, 2020","New Mexico","Las Cruces","Wingate Rd and Spruce Ave",0,0,N/A
1710809,"June 20, 2020",Ohio,Cincinnati,"Joe Nuxhall Way and W Mehring Way",0,1,N/A
1712170,"June 20, 2020","New Mexico",Albuquerque,"500 Spruce St SE",0,0,N/A
1710805,"June 20, 2020",Ohio,Cincinnati,"4000 block of Reading Rd",1,0,N/A
1714148,"June 20, 2020",Wisconsin,"La Crosse","1000 block of Fifth Ave S",0,0,N/A
1710803,"June 20, 2020",Wisconsin,Milwaukee,"4800 block of N 32nd St",0,1,N/A
1710802,"June 20, 2020",Ohio,Cleveland,"W 6th St and Johnson Ct",0,0,N/A
1712048,"June 20, 2020",Hawaii,Honolulu,"Kapiolani Blvd and Kalauokalani Way",0,1,N/A
1712787,"June 20, 2020",Indiana,Kokomo,"720 E Elm St",0,1,N/A
1710800,"June 20, 2020",Wisconsin,Milwaukee,"1100 block of S 23rd St",0,1,N/A
1710611,"June 20, 2020",Washington,Seattle,"10th Ave and E Pine St",1,1,N/A
1711622,"June 20, 2020",Wisconsin,Milwaukee,"1400 block of W Lincoln Ave",0,1,N/A
1711662,"June 20, 2020",Wisconsin,Milwaukee,"1859 N 40th St",0,1,N/A
1710964,"June 20, 2020",Maryland,Baltimore,"3300 block of Jefferson St",1,0,N/A
1711591,"June 20, 2020",Maryland,Baltimore,"3620 Wilkens Ave",1,0,N/A
1710785,"June 20, 2020",Ohio,Columbus,"2500 block of Vanderberg Ave",1,0,N/A
1710783,"June 20, 2020",Texas,"San Antonio","307 Marshall St",0,1,N/A
1714106,"June 20, 2020",Florida,Tallahassee,"W Tennessee St and Appleyard Dr",0,1,N/A
1710781,"June 20, 2020",Ohio,Cleveland,"Euclid Ave and Victoria Rd",0,1,N/A
1710665,"June 20, 2020",Texas,"El Paso","1300 Joe Battle Blvd",0,3,N/A
1710769,"June 20, 2020",Ohio,Cleveland,"E 79th St and Chester Ave",0,1,N/A
1710759,"June 20, 2020",Ohio,Cleveland,"E 167th St and Miles Ave",0,1,N/A
1710849,"June 20, 2020",Wisconsin,Janesville,"6530 S US-51",0,4,N/A
1710734,"June 20, 2020",Nevada,"North Las Vegas","3301 Civic Center Dr",1,0,N/A
1710598,"June 20, 2020",Illinois,Chicago,"700 block of S Loomis St",0,1,N/A
1710741,"June 20, 2020",Illinois,Chicago,"1600 block of S Troy St",0,1,N/A
1710739,"June 20, 2020",Illinois,Chicago,"7400 block of S Wentworth Ave",0,1,N/A
1711057,"June 20, 2020",Louisiana,"Lake Charles","Highland St",1,0,N/A
1710730,"June 20, 2020",Illinois,Chicago,"11700 block of S Union Ave",0,2,N/A
1711603,"June 20, 2020",California,Fresno,"C St and Inyo St",0,1,N/A
1712315,"June 20, 2020",Oklahoma,"Oklahoma City","N Kelley Ave and NE 36th St",1,0,N/A
1710727,"June 20, 2020",Illinois,Chicago,"2200 block of S Lawndale Ave",0,1,N/A
1712673,"June 20, 2020","South Carolina",Anderson,"3425 S Murray Ave",0,2,N/A
1710724,"June 20, 2020",Illinois,Chicago,"7300 block of S Paulina St",0,1,N/A
1710721,"June 20, 2020",Illinois,Chicago,"1000 block of W 58th St",0,1,N/A
1710717,"June 20, 2020",Pennsylvania,Reading,"200 block of W Oley St",0,1,N/A
1710714,"June 20, 2020",Illinois,Chicago,"11300 block of S Michigan Ave",0,1,N/A
1712215,"June 20, 2020",Utah,"Salt Lake City (West Valley City)","2368 S 1360 W",0,1,N/A
1711139,"June 20, 2020",Arkansas,"Little Rock","19116 Summershade Dr",2,0,N/A
1712656,"June 20, 2020","South Carolina","Port Royal","6 Stuart Towne Ln",0,2,N/A
1710920,"June 20, 2020","North Carolina",Pinetops,"715 E Lashley St",2,2,N/A
1710712,"June 20, 2020",Illinois,Chicago,"1600 block of N Avers Ave",0,1,N/A
1710690,"June 20, 2020",Ohio,Columbus,"2805 W Broad St",1,0,N/A
1711595,"June 20, 2020",California,"Bell Gardens","6800 block of Marlow Ave",1,0,N/A
1711589,"June 20, 2020",Maryland,Baltimore,"4400 block of Furley Ave",0,1,N/A
1711587,"June 20, 2020",Maryland,Baltimore,"2400 block of Pennsylvania Ave",0,1,N/A
1710680,"June 20, 2020","New Jersey","Jersey City","Union St and Ocean Ave",1,4,N/A
1711563,"June 20, 2020",Delaware,Greenwood,"10000 block of Memory Rd",0,1,N/A
1710945,"June 20, 2020",Maryland,"Temple Hills (Hillcrest Heights)","3800 block of St Barnabas Rd",2,0,N/A
1710474,"June 20, 2020",Ohio,Dayton,"200 block of Almond Ave",1,1,N/A
1711537,"June 20, 2020",Indiana,Indianapolis,"6000 block of E 21st St",0,1,N/A
1711765,"June 20, 2020",Florida,"Lehigh Acres","Irene Ave S and 23rd St SW",1,0,N/A
1710874,"June 20, 2020",Florida,Bradenton,"1700 block of 57th Ave E",1,0,N/A
1711336,"June 20, 2020",Minnesota,Minneapolis,"800 block of 21st Ave N",0,2,N/A
1711761,"June 20, 2020",Florida,Pensacola,"Truman Ave and Warehouse Ln",1,0,N/A
1710620,"June 20, 2020",Georgia,Savannah,"Montgomery St and Henry St",0,2,N/A
1711511,"June 20, 2020",Illinois,Chicago,"2300 N Lake Shore Dr",0,1,N/A
1711508,"June 20, 2020",Illinois,Chicago,"2500 W Augusta Blvd",0,1,N/A
1711755,"June 20, 2020",Florida,"Palm Beach Gardens (Riviera Beach)",N/A,1,0,N/A
1710594,"June 20, 2020",Illinois,Chicago,"1000 block of N Lawndale Ave",0,1,N/A
1710576,"June 20, 2020",Illinois,Chicago,"2700 block of N Pine Grove Ave",0,1,N/A
1716207,"June 20, 2020",Oregon,Hermiston,"I-82 and Lamb Rd",1,0,N/A
1711372,"June 20, 2020",Illinois,Chicago,"1000 block of N LeClaire Ave",1,2,N/A
1711361,"June 20, 2020",Illinois,Chicago,"600 block of N Central",1,1,N/A
1710550,"June 20, 2020","New York",Brooklyn,"Nostrand Ave and Clifton Pl",0,1,N/A
1710546,"June 20, 2020","New York",Bronx,"1655 Undercliff Ave",0,1,N/A
1711370,"June 20, 2020",Illinois,Chicago,"3600 block of S Francisco Ave",0,1,N/A
1710530,"June 20, 2020","New York",Brooklyn,"1070 E New York Ave",0,0,N/A
1713853,"June 20, 2020",Illinois,Rockford,"28th St and 12th Ave",0,0,N/A
1711447,"June 20, 2020","New York",Brooklyn,"Miller Ave and Fulton St",0,0,N/A
1711358,"June 20, 2020",Illinois,Chicago,"7900 block of S Luella Ave",2,0,N/A
1713836,"June 20, 2020","New Jersey",Somerset,"Baier Ave",0,1,N/A
1712321,"June 20, 2020","New Jersey",Bridgewater,"Bayberry Rd and Foothill Rd",1,0,N/A
1713810,"June 20, 2020",Ohio,Warren,"1116 Palmyra Rd SW",0,0,N/A
1710896,"June 20, 2020",Connecticut,Hartford,"2326 Main St",0,2,N/A
1713804,"June 20, 2020",Ohio,Toledo,"2500 block of Locust St",0,1,N/A
1711408,"June 20, 2020",Connecticut,Bridgeport,"201 Maplewood Ave",0,1,N/A
1710840,"June 20, 2020",Ohio,Columbus,"2449 W Broad St",0,1,N/A
1713778,"June 20, 2020",Ohio,Columbus,"Refugee Rd and Gender Rd",0,1,N/A
1710885,"June 20, 2020","New Jersey",Englewood,"2nd St and 4th St",1,1,N/A
1711839,"June 20, 2020",Ohio,Columbus,"2402 Milford Ave",0,1,N/A
1711405,"June 20, 2020",Kansas,Wichita,"S Broadway and E Orme St",0,1,N/A
1712317,"June 20, 2020",Nebraska,Omaha,"N 24th St and Patrick Ave",0,3,N/A
1713742,"June 20, 2020",Ohio,Cleveland,"4900 block of Emerald Ct",0,1,N/A
1710764,"June 20, 2020",Ohio,Cleveland,I-90,0,1,N/A
1713737,"June 20, 2020",Ohio,Cleveland,"8971 Wilcox Dr",0,1,N/A
1711403,"June 20, 2020",Kansas,Topeka,"1200 block of SW Garfield Ave",1,0,N/A
1713727,"June 20, 2020",Ohio,Toledo,"3000 Monroe St",0,1,N/A
1713725,"June 20, 2020",Ohio,Toledo,"3365 Monroe St",0,1,N/A
1713718,"June 20, 2020",Texas,Kaufman,"Edgar St and E 1st North St",0,0,N/A
1711397,"June 20, 2020",Kansas,Wichita,"3741 N Rock Rd",0,5,N/A
1713697,"June 20, 2020",Texas,Houston,"6730 Hillcroft St",0,2,N/A
1712251,"June 20, 2020",Texas,Houston,"10100 Southwest Fwy",0,0,N/A
1711167,"June 20, 2020",Texas,Houston,"7298 Wheatley St",1,0,N/A
1711134,"June 20, 2020","New York",Bronx,"Mapes Ave",0,4,N/A
1713656,"June 20, 2020",Ohio,Akron,"575 E Exchange St",0,0,N/A
1713634,"June 20, 2020",Texas,Temple,"1700 block of East Dr",0,0,N/A
1710719,"June 20, 2020",Illinois,Chicago,"1200 block of S Farrar Dr",0,1,N/A
1711352,"June 20, 2020",Illinois,Chicago,"12400 block of S Michigan",0,1,N/A
1711382,"June 20, 2020",Nebraska,Omaha,"2400 block of N 24th St",0,1,N/A
1711806,"June 20, 2020",Georgia,Milledgeville,"1498 Edwards St SE",1,0,N/A
1711380,"June 20, 2020",Illinois,Chicago,"4500 block of S Whipple",0,1,N/A
1711378,"June 20, 2020",Illinois,Chicago,"11200 block of S Hermosa",0,1,N/A
1711376,"June 20, 2020",Illinois,Chicago,"2700 block of W Division",0,1,N/A
1711356,"June 20, 2020",Illinois,Chicago,"3500 block of S. California",0,1,N/A
1711354,"June 20, 2020",Illinois,Chicago,"100 block of W 95th",0,1,N/A
1713595,"June 20, 2020",Texas,"El Paso","11700 block of Jennifer Dr",0,1,N/A
1713588,"June 20, 2020",Kansas,Parsons,"100 block of S 27th St",0,0,N/A
1710996,"June 20, 2020",Texas,Gilmer,"2500 block of TX-154",1,0,N/A
1711027,"June 20, 2020",Illinois,Chicago,"8700 block of S Halsted St",0,1,N/A
1716126,"June 20, 2020",Mississippi,Starkville,"801 Blackjack Rd",0,0,N/A
1711030,"June 20, 2020",Texas,"San Antonio","4503 Lakewood Dr",0,1,N/A
1713313,"June 20, 2020",Texas,"San Antonio","400 block of E Young Ave",0,1,N/A
1711246,"June 20, 2020",Tennessee,Memphis,"898 S Highland St",1,0,N/A
1711535,"June 20, 2020",Indiana,Speedway,"White Oaks Dr",1,0,N/A
1712007,"June 20, 2020",Alabama,Montgomery,"1500 block of N Decatur St",1,1,N/A
1713513,"June 20, 2020",Kansas,Topeka,"5300 block of S Topeka Blvd",0,0,N/A
1716119,"June 20, 2020",Texas,Lubbock,"1600 block of 68th St",0,0,N/A
1716118,"June 20, 2020",Texas,Lubbock,"700 block of E Stanford St",0,0,N/A
1716115,"June 20, 2020",Texas,Lubbock,"1900 block of E Colgate St",0,2,N/A
1712254,"June 20, 2020",Louisiana,"New Orleans","General Taylor and Baronne St",0,1,N/A
1711342,"June 20, 2020",Louisiana,"New Orleans","9800 block of Lake Forest Blvd",1,2,N/A
1712196,"June 20, 2020",Texas,"San Antonio","7900 block of Corum Trail Dr",1,0,N/A
1711098,"June 20, 2020",Louisiana,"New Orleans","6000 block of Downman Rd",1,0,N/A
1713466,"June 20, 2020",California,Hesperia,"15555 Main St",0,0,N/A
1712247,"June 20, 2020","New York","White Plains","Fisher Ct",1,0,N/A
1713463,"June 20, 2020",California,"Apple Valley","22020 Bear Valley Rd C",0,1,N/A
1711332,"June 20, 2020",Minnesota,Minneapolis,"2700 block of University Ave SE",0,1,N/A
1715025,"June 20, 2020",Nebraska,Lincoln,"101 N 14th St",0,0,N/A
1711329,"June 20, 2020",Minnesota,Minneapolis,"1100 block of Olson Memorial Hwy",0,1,N/A
