"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1699542,"June 7, 2020",Michigan,Detroit,"11300 block of Nottingham Rd",0,0,N/A
1699520,"June 7, 2020","New York",Syracuse,"300 block of Tully St",0,0,N/A
1699517,"June 7, 2020","New York",Syracuse,"300 block of Ellis St",1,0,N/A
1699515,"June 7, 2020","New York",Syracuse,"300 block of Rowland St",0,0,N/A
1699511,"June 7, 2020",Michigan,Detroit,"Joy Rd and Southfield Rd",0,1,N/A
1699509,"June 7, 2020","New York",Syracuse,"1400 block of S Salina St",0,0,N/A
1699507,"June 7, 2020",Michigan,Detroit,"Margareta St and Stahelin Ave",0,1,N/A
1699502,"June 7, 2020",Michigan,Detroit,"S Beatrice St and Gilroy St",1,0,N/A
1699497,"June 7, 2020",Michigan,Detroit,"15300 block of Hubble Ave",0,0,N/A
1699479,"June 7, 2020",Michigan,Detroit,"8600 block of Southfield Rd",0,1,N/A
1699438,"June 7, 2020",Michigan,"Grand Rapids","3200 block of Marshall Ave SE",1,0,N/A
1699484,"June 7, 2020",Michigan,Detroit,"19100 block of Runyon St",0,1,N/A
1699462,"June 7, 2020",Michigan,Warren,"5460 Arden Ave",0,0,N/A
1699440,"June 7, 2020",Mississippi,Jackson,"51 Northtown Dr",1,0,N/A
1699426,"June 7, 2020",Ohio,Columbus,"1700 block of Elaine Rd",0,1,N/A
1699420,"June 7, 2020",Pennsylvania,"York New Salem","100 block of W George St",0,0,N/A
1699415,"June 7, 2020",Ohio,Cincinnati,"Rhode Island Ave and Langdon Farm Rd",0,2,N/A
1699408,"June 7, 2020",Ohio,Cleveland,"9600 block of Mount Auburn Ave",1,0,N/A
1699397,"June 7, 2020",Ohio,Cleveland,"6900 block of Fullerton Ave",1,1,N/A
1699325,"June 7, 2020",Texas,Crosby,"4015 US-90",0,1,N/A
1699391,"June 7, 2020","New York",Buffalo,"Bailey Ave and Andover Ave",2,0,N/A
1699386,"June 7, 2020",Texas,Dallas,"200 block of S Zang Blvd",0,0,N/A
1699383,"June 7, 2020",Ohio,Columbus,"300 block of S Eureka Ave",1,0,N/A
1699353,"June 7, 2020","New York",Brooklyn,"682 Ralph Ave",1,0,N/A
1699379,"June 7, 2020",Texas,"Fort Worth","6500 South Fwy",0,1,N/A
1699377,"June 7, 2020","New York",Brooklyn,"9 Monument Walk",1,0,N/A
1699375,"June 7, 2020",Pennsylvania,"Pittsburgh (Wilkinsburg)","1600 block of Laketon Rd",1,0,N/A
1699373,"June 7, 2020",Pennsylvania,Philadelphia,"S Ruby St",1,0,N/A
1699368,"June 7, 2020",Pennsylvania,Philadelphia,"2300 block of W Berks St",1,1,N/A
1699365,"June 7, 2020",Colorado,Denver,"300 block of Malley Dr",0,1,N/A
1699346,"June 7, 2020","New York",Brooklyn,"1400 Bergen St",1,0,N/A
1699359,"June 7, 2020",Iowa,"Cedar Rapids","19th St and Grande Ave SE",0,0,N/A
1699350,"June 7, 2020","New York",Bronx,"3080 Park Ave",0,1,N/A
1699336,"June 7, 2020",Missouri,"Kansas City","E 41st St and Troost Ave",1,0,N/A
1699306,"June 7, 2020",California,Bakersfield,CA-99,1,0,N/A
1699322,"June 7, 2020",Texas,Houston,"1919 Tabor St",1,0,N/A
1699321,"June 7, 2020",Wisconsin,Milwaukee,"W Lapham St and S 17th St",0,0,N/A
1699315,"June 7, 2020",Wisconsin,Janesville,"1900 block of Conde St",0,1,N/A
1699313,"June 7, 2020",Wisconsin,Milwaukee,"2900 block of N 27th St",0,1,N/A
1699304,"June 7, 2020",Texas,Houston,"2700 block of Hackamore Hollow Ln",1,0,N/A
1699282,"June 7, 2020",Louisiana,Shreveport,"4900 block of Haywood Pl",0,1,N/A
1699256,"June 7, 2020",Texas,Temple,"806 E French Ave",0,1,N/A
1699258,"June 7, 2020",Texas,Temple,"800 block of N Main St",0,0,N/A
1699238,"June 7, 2020",Indiana,Bloomington,"2110 N Walnut St",1,0,N/A
1699236,"June 7, 2020",Pennsylvania,Philadelphia,"800 block of N 39th St",1,0,N/A
1699207,"June 7, 2020",Michigan,"Benton Harbor","1800 Pipestone Rd",1,2,N/A
