"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1703941,"June 12, 2020",California,Fresno,"Tyler Ave",1,0,N/A
1703271,"June 12, 2020",Pennsylvania,York,"400 block of Park St",0,1,N/A
1703906,"June 12, 2020",Tennessee,Chattanooga,"1608 Sunray Dr",0,1,N/A
1703298,"June 12, 2020",Oklahoma,"Oklahoma City","5301 N Lincoln Blvd",1,0,N/A
1703867,"June 12, 2020",California,Landers,"Hondo St",0,0,N/A
1703750,"June 12, 2020",Kentucky,"East Bernstadt","955 Allen School Rd",1,1,N/A
1703851,"June 12, 2020",California,Bakersfield,"Water St",0,1,N/A
1703837,"June 12, 2020",Pennsylvania,Philadelphia,"1300 block of N Wanamaker St",0,2,N/A
1703843,"June 12, 2020",California,Hemet,"1700 block of San Andres Dr",0,0,N/A
1703831,"June 12, 2020",California,"Culver City","4300 block of Sawtelle Blvd",0,1,N/A
1705436,"June 12, 2020",Washington,Seattle,"16920 15th Ave NE",0,1,N/A
1704532,"June 12, 2020",Michigan,Detroit,"Rockdale St",0,0,N/A
1704530,"June 12, 2020",Illinois,Kell,"378 IL-37",0,0,N/A
1703789,"June 12, 2020",Missouri,"Kansas City","4100 block of E Linwood Blvd",0,1,N/A
1703785,"June 12, 2020",Iowa,Waterloo,"Broadway St and Park Rd",0,0,N/A
1703466,"June 12, 2020",Tennessee,Memphis,"1269 Quinn Ave",1,0,N/A
1704507,"June 12, 2020",Michigan,Detroit,"Patton St and Grand River Ave",0,1,N/A
1704512,"June 12, 2020",Colorado,"Colorado Springs","2600 block of Ore Mill Rd",0,0,N/A
1704505,"June 12, 2020",Michigan,Detroit,"Waldo St",0,1,N/A
1703705,"June 12, 2020",Virginia,Richmond,"Monument Ave and N Allen Ave",0,0,N/A
1704501,"June 12, 2020",Michigan,Detroit,"W 7 Mile Rd and Asbury Park",0,1,N/A
1705404,"June 12, 2020",Missouri,Sedalia,"US-50 and Winchester Dr",1,0,N/A
1704719,"June 12, 2020",Ohio,Columbus,"1800 block of Bar Harbor Rd",0,1,N/A
1703509,"June 12, 2020",Pennsylvania,Philadelphia,"N Broad St and Colwyn St",0,6,N/A
1704549,"June 12, 2020",California,Riverside,"Jacaranda St",1,0,N/A
1704217,"June 12, 2020","New York",Bronx,"E 233rd St and Bronx River Pkwy",1,3,N/A
1703743,"June 12, 2020",Illinois,Joliet,"1100 block of Richards St",1,0,N/A
1703197,"June 12, 2020",Ohio,Toledo,"4300 block of Asbury Dr",0,1,N/A
1704471,"June 12, 2020",Alabama,Mobile,"4021 Seabreeze Rd N",0,0,N/A
1703783,"June 12, 2020",Pennsylvania,York,"Smyser Rd and  Indian Rock Dam Rd",0,1,N/A
1705319,"June 12, 2020",Massachusetts,Pittsfield,"150 Francis Ave",0,2,N/A
1703724,"June 12, 2020",Illinois,Chicago,"1000 block of W 71st St",1,1,N/A
1704237,"June 12, 2020",Louisiana,"New Orleans","8000 block of Downman Rd",0,2,N/A
1704462,"June 12, 2020",Pennsylvania,Pittsburgh,N/A,0,0,N/A
1703652,"June 12, 2020",Michigan,Belleville,"2170 Rawsonville Rd",1,0,N/A
1703685,"June 12, 2020","New York","Corona (Queens)","222-01 Jamaica Ave",0,1,N/A
1703683,"June 12, 2020",Virginia,"Newport News","500 block of Bellwood Rd",0,1,N/A
1703679,"June 12, 2020",Virginia,"Virginia Beach","5600 Virginia Beach Blvd",0,1,N/A
1705209,"June 12, 2020",Illinois,Decatur,"200 block of W Packard St",0,0,N/A
1704361,"June 12, 2020",Virginia,Franklin,"Bracey St and Maplewood Ave",0,0,N/A
1705203,"June 12, 2020",California,"Yucca Valley","300 block of Fortuna Ave",1,0,N/A
1703613,"June 12, 2020","District of Columbia",Washington,"1262 Meigs Pl NE",0,1,N/A
1703655,"June 12, 2020",Kansas,Topeka,"1400 block of SE Lott St",0,0,N/A
1703327,"June 12, 2020",Kansas,Emporia,N/A,0,1,N/A
1703320,"June 12, 2020",Maryland,Baltimore,"2500 block of Washington Blvd",0,1,N/A
1703633,"June 12, 2020",Michigan,Flint,"3000 block of Walton Ave",1,0,N/A
1703318,"June 12, 2020",Maryland,Baltimore,"5400 block of Bucknell Rd",0,1,N/A
1703313,"June 12, 2020",Maryland,Baltimore,"3800 block of 2nd St",0,1,N/A
1703628,"June 12, 2020",Illinois,Chicago,"7800 block of S Carpenter St",0,1,N/A
1704397,"June 12, 2020",Texas,"San Antonio","9600 block of Sand Harbor",0,1,N/A
1704392,"June 12, 2020",Maryland,California,"Sugar Maple Ct",0,1,N/A
1704390,"June 12, 2020",Maryland,Baltimore,"Mosher St and N Calhoun St",0,1,N/A
1704387,"June 12, 2020",Maryland,Baltimore,"Erdman Ave and Sinclair Ln",0,1,N/A
1703995,"June 12, 2020",Texas,"San Antonio",N/A,0,0,N/A
1703537,"June 12, 2020",Wisconsin,Milwaukee,"4600 block of N 70th St",0,1,N/A
1704308,"June 12, 2020",Virginia,Richmond,"I-64 and Staples Mill Rd",0,1,N/A
1703532,"June 12, 2020",Maine,Portland,"326 Auburn St",0,1,N/A
1703516,"June 12, 2020",Kentucky,Louisville,"3953 7th Street Rd",0,1,N/A
1703505,"June 12, 2020",Illinois,Centralia,"700 block of E Rasback St",0,0,N/A
1704349,"June 12, 2020",Massachusetts,Boston,"967 Saratoga St",0,0,N/A
1703486,"June 12, 2020",Wisconsin,Cudahy,"4840 S Whitnall Ave",0,1,N/A
1704327,"June 12, 2020",Texas,Houston,"8300 block of Hammerly Blvd",0,1,N/A
1704325,"June 12, 2020","New York","Corona (Queens)","180th St and 145th Rd",0,1,N/A
1704311,"June 12, 2020",Indiana,Gary,I-65,0,0,N/A
1703468,"June 12, 2020",Tennessee,Chattanooga,"W 40th St",0,1,N/A
1704297,"June 12, 2020","North Carolina",Raleigh,"5100 block of Mass Rock Dr",0,1,N/A
1703177,"June 12, 2020","South Carolina",Piedmont,"103 Assembly Dr",1,0,N/A
1704282,"June 12, 2020","South Carolina",Williamston,"Oldfield Cir and Hillcrest Dr",0,1,N/A
1704082,"June 12, 2020",Indiana,Remington,"4154 W US-24",1,1,N/A
1703770,"June 12, 2020",Wisconsin,Madison,"N Randall Ave",0,1,N/A
1704267,"June 12, 2020",Wisconsin,Milwaukee,"6500 block of N 76th St",0,1,N/A
1704263,"June 12, 2020",California,Oakland,"35th Ave and Davis St",0,1,N/A
1704958,"June 12, 2020","North Carolina",Wilson,"900 block of Belmont Ave",0,0,N/A
1704258,"June 12, 2020",Iowa,Waterloo,"Logan Ave and Edwards St",0,1,N/A
1704250,"June 12, 2020",California,Pasadena,"Morton Ave and Mountain St",0,0,N/A
1704242,"June 12, 2020",California,Palmdale,"20th St E and Palmdale Blvd",0,1,N/A
1704908,"June 12, 2020",Connecticut,Hartford,"Fairfield Ave",0,1,N/A
1704900,"June 12, 2020",Connecticut,Hartford,"Hamilton Street  and New Britain Ave",0,1,N/A
1704227,"June 12, 2020",Massachusetts,Boston,"Wood Ave",0,0,N/A
1703401,"June 12, 2020","North Carolina",Charlotte,"Monroe Rd and N Sharon Amity Rd",0,1,N/A
1704224,"June 12, 2020",Connecticut,Bridgeport,"200 block of Nichols St",0,0,N/A
1704215,"June 12, 2020",Connecticut,Bridgeport,"59 Highland Ave",0,0,N/A
1703378,"June 12, 2020",Indiana,Francisco,N/A,0,0,N/A
1704190,"June 12, 2020",Indiana,Indianapolis,"500 block of N Gladstone Ave",0,1,N/A
1704110,"June 12, 2020",Georgia,Augusta,"2600 block of Bridgeover Ave",1,1,N/A
1703360,"June 12, 2020","North Carolina",Raleigh,"5600 block of Stillcrest Way",0,1,N/A
1703354,"June 12, 2020",Georgia,Savannah,"900 block of Porter St",0,1,N/A
1704170,"June 12, 2020",Illinois,Chicago,"3800 S Princeton Ave",0,1,N/A
1704168,"June 12, 2020",Georgia,Atlanta,"300 block of Ted Turner Dr",1,0,N/A
