"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1686548,"May 23, 2020",Michigan,Detroit,"Foley St and Hartwell St",0,1,N/A
1686552,"May 23, 2020",Michigan,Detroit,"Gilbert St and Otis St",0,1,N/A
1686550,"May 23, 2020",Kentucky,Louisville,"Poplar Level Rd and Produce Rd",0,1,N/A
1688766,"May 23, 2020","South Carolina",Columbia,"3700 block of Fern Ave",1,0,N/A
1687072,"May 23, 2020",Wisconsin,Milwaukee,"3200 block of N 33rd St",0,1,N/A
1686499,"May 23, 2020",Alabama,Bessemer,"1800 block of Fairfax Ave",1,0,N/A
1687069,"May 23, 2020",Wisconsin,Milwaukee,"7600 block of W Silver Spring Dr",0,2,N/A
1688733,"May 23, 2020",Wisconsin,Madison,"S Whitney Way and Bartlett Ln",0,0,N/A
1687066,"May 23, 2020",Wisconsin,Milwaukee,"5700 block of W Fairmount Ave",0,2,N/A
1691675,"May 23, 2020",Indiana,"Fort Wayne","4300 block of Alverado Dr",0,0,N/A
1686493,"May 23, 2020",Ohio,Toledo,"300 block of Utah St",0,1,N/A
1687056,"May 23, 2020",California,"San Bernardino","2200 block of W Broadway Ave",1,0,N/A
1688700,"May 23, 2020",Iowa,Waterloo,"1818 Franklin  St",0,0,N/A
1686753,"May 23, 2020","North Carolina",Lillington,"15 Cater Ln",1,1,N/A
1686478,"May 23, 2020","North Carolina",Pinetops,"N 2nd St",0,2,N/A
1687025,"May 23, 2020",California,Palmdale,"1200 block of Springline Dr",1,0,N/A
1687022,"May 23, 2020",California,"Mountain View","200 block of Southlook Ave",0,1,N/A
1689178,"May 23, 2020",Texas,Hemphill,"FM 3121",1,0,N/A
1687015,"May 23, 2020",Georgia,"Atlanta (East Point)","Redwine Rd and Washington Rd",1,0,N/A
1689584,"May 23, 2020",Georgia,Redan,"Covent Way and Panola Rd",0,0,N/A
1690605,"May 23, 2020",Texas,"Harker Heights","100 block of Dale Earnhardt Dr",0,0,N/A
1687005,"May 23, 2020",Illinois,Chicago,"4500 block of W Maypole Ave",0,1,N/A
1686968,"May 23, 2020",Florida,"Lake Mary","Fountain Parke Blvd",0,1,N/A
1687763,"May 23, 2020",California,"Los Angeles","11200 block of Kling St",0,1,N/A
1686992,"May 23, 2020",Pennsylvania,Philadelphia,"1400 block of W Clearfield St",0,1,N/A
1686984,"May 23, 2020",Illinois,Chicago,"8700 block of S Parnell Ave",0,1,N/A
1686960,"May 23, 2020",Illinois,Chicago,"6500 block of S Sangamon St",0,1,N/A
1686525,"May 23, 2020",Maryland,Baltimore,"3500 block of Spaulding Ave",1,0,N/A
