"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1710252,"June 18, 2020",Wisconsin,Milwaukee,"N 34th St and W Lloyd St",0,1,N/A
1709280,"June 18, 2020",California,Sacramento,"37th St and 5th Ave",0,2,N/A
1709275,"June 18, 2020",Tennessee,Memphis,"N Watkins St and Overton Crossing St",0,1,N/A
1709271,"June 18, 2020",Oklahoma,"Oklahoma City","3701 S Lake Hefner Dr",0,2,N/A
1709264,"June 18, 2020",Mississippi,Jackson,"200 block of Santa Clair St",0,1,N/A
1709257,"June 18, 2020",Nevada,"Las Vegas","600 E Bonanza Rd",1,0,N/A
1709286,"June 18, 2020",Louisiana,"New Orleans","3332 Bienville St",0,1,N/A
1709249,"June 18, 2020",Ohio,Cleveland,"10042 Lorain Ave",0,1,N/A
1709240,"June 18, 2020",Arizona,Phoenix,"2676 N 43rd Ave",1,2,N/A
1709235,"June 18, 2020",Ohio,Cleveland,"E 105th St and Superior Ave",0,2,N/A
1709233,"June 18, 2020","New York",Buffalo,"W Ferry St",0,1,N/A
1709871,"June 18, 2020",California,"Los Angeles","4000 block of Laurel Canyon Blvd",1,1,N/A
1709231,"June 18, 2020",Alabama,Bessemer,N/A,0,0,N/A
1711226,"June 18, 2020",California,Sacramento,"Hillsdale Blvd and Greenholme Dr",0,1,N/A
1710229,"June 18, 2020",Missouri,"West Plains","1315 Webster Ave",0,1,N/A
1709255,"June 18, 2020",Mississippi,Jackson,"2010 Chadwick Dr",1,0,N/A
1709210,"June 18, 2020","New York",Brooklyn,"Cornelia St and Bushwick Ave",0,1,N/A
1709209,"June 18, 2020","New York",Brooklyn,"459 E 48th St",0,0,N/A
1710209,"June 18, 2020",Illinois,Pekin,"281 Derby St",0,0,N/A
1711198,"June 18, 2020",Michigan,Detroit,"9900 block of Chalmers St",0,0,N/A
1711184,"June 18, 2020",Michigan,Detroit,"16700 block of Ferguson St",0,1,N/A
1709197,"June 18, 2020",Missouri,"Kansas City","N Winchester Ave and NE 46th St",0,1,N/A
1709191,"June 18, 2020",Minnesota,"Saint Paul","100 block of Bigelow Ln",0,0,N/A
1709192,"June 18, 2020","New York",Albany,"Second St  and Judson St",0,1,N/A
1710205,"June 18, 2020",Virginia,"Radford (Fairlawn)","6499 Annie Akers Rd",0,0,N/A
1709187,"June 18, 2020",Minnesota,"Saint Paul","1000 block of Hudson Rd",0,0,N/A
1710200,"June 18, 2020",Nebraska,Lincoln,"A St and S 23rd St",0,0,N/A
1709179,"June 18, 2020","New York",Rochester,"Norton St and St Paul St",0,0,N/A
