"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1705507,"June 14, 2020",Tennessee,Chattanooga,N/A,0,1,N/A
1705505,"June 14, 2020","New York","Painted Post","Meades Creek Rd and Van Fleet Rd",0,0,N/A
1705346,"June 14, 2020",Louisiana,"New Orleans","600 block of S. Lopez",1,3,N/A
1705497,"June 14, 2020",Texas,Temple,"2300 block of 55th St",0,1,N/A
1705493,"June 14, 2020",California,Sylmar,"12900 block of N. Borden Ave",1,2,N/A
1705492,"June 14, 2020",Texas,Waco,"641 Ruby Ave",0,0,N/A
1705488,"June 14, 2020",Texas,Killeen,"200 block of Evergreen Dr",1,0,N/A
1705327,"June 14, 2020",Missouri,"Saint Louis","2110 Chouteau Ave",0,1,N/A
1705482,"June 14, 2020",Tennessee,Nashville,"2410 Music Valley Dr",1,3,N/A
1705335,"June 14, 2020",Missouri,"Saint Louis","4500 N Broadway",0,2,N/A
1705312,"June 14, 2020",Missouri,"Saint Louis","Salisbury St and Hall St",0,1,N/A
1705474,"June 14, 2020",Missouri,"Kansas City","4200 block of Pavilion Rd",0,1,N/A
1705460,"June 14, 2020",Kentucky,Hopkinsville,"1600 block of McKee St",0,2,N/A
1705458,"June 14, 2020",Missouri,"Kansas City","E 7th St and Van Brunt Blvd",0,1,N/A
1705161,"June 14, 2020","New York",Rochester,"1616 N Clinton Ave",1,0,N/A
1705431,"June 14, 2020",Florida,Labelle,"Apache Cir and Nobles Rd",1,0,N/A
1705429,"June 14, 2020",Kansas,Coffeyville,"600 block of E 3rd St",1,0,N/A
1705419,"June 14, 2020",Kansas,"Junction City","Clarks Creek Rd",1,0,N/A
1705338,"June 14, 2020",Pennsylvania,Philadelphia,"1800 block of E Hart Ln",0,1,N/A
1705407,"June 14, 2020",Pennsylvania,Pittsburgh,"1216 Woods Run Ave",1,1,N/A
1705381,"June 14, 2020",Ohio,Batavia,"Misty Lake Ln and Blainfield Ct",1,0,N/A
1705378,"June 14, 2020",Minnesota,"Saint Paul","Arcade St and Geranium Ave",0,1,N/A
1704845,"June 14, 2020",Indiana,Indianapolis,"3899 Georgetown Rd",1,0,N/A
1705365,"June 14, 2020",Minnesota,Minneapolis,"29th St and 16th Ave",0,1,N/A
1705361,"June 14, 2020",Minnesota,Minneapolis,"29th Ave and Girard Ave",0,1,N/A
1705244,"June 14, 2020",Ohio,Cleveland,"E 70th St and Kinsman Ave",1,0,N/A
1705304,"June 14, 2020","New York",Bronx,"W 167th St and Ogden Ave",0,3,N/A
1705333,"June 14, 2020",Alabama,Birmingham,"7600 block of 3rd Ave S",1,0,N/A
1705237,"June 14, 2020",Ohio,Cleveland,"E 79th St and Garden Valley",0,2,N/A
1705240,"June 14, 2020",Ohio,Cleveland,"2300 block of St Clair Ave",0,1,N/A
1705242,"June 14, 2020",Ohio,Cleveland,"E 116th St and Buckeye Rd",0,1,N/A
1705302,"June 14, 2020","New York",Brooklyn,"712 Crown St",0,1,N/A
1705294,"June 14, 2020","New York",Brooklyn,"2525 Bedford Ave",0,0,N/A
1705292,"June 14, 2020","New York","Corona (Queens)","Horace Harding Expy and Calloway St",0,1,N/A
1705280,"June 14, 2020","New York","Corona (Queens)","4-10 27th Ave",0,2,N/A
1705275,"June 14, 2020",Michigan,Detroit,"6400 block of Woodward Ave",0,2,N/A
1705273,"June 14, 2020","New York",Bronx,"1270 Webster Ave",0,1,N/A
1705272,"June 14, 2020","New York","Corona (Queens)","Newtown Rd and Broadway",0,0,N/A
