"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1713454,"June 22, 2020",Louisiana,"Baton Rouge","2800 block of Fairfields Ave",1,1,N/A
1716122,"June 22, 2020",Alaska,Fairbanks,"S Cushman St and 14th Ave",0,1,N/A
1715093,"June 22, 2020",California,"San Diego","Newton Ave and S 45th St",1,0,N/A
1714051,"June 22, 2020",Illinois,Chicago,"6601 S Normal Blvd",0,1,N/A
1712975,"June 22, 2020",Virginia,Richmond,"1400 block of Stoney Run Rd",1,0,N/A
1716103,"June 22, 2020",Mississippi,Greenwood,"600 block of 3rd Ave",0,0,N/A
1714863,"June 22, 2020",Texas,"San Antonio","Ashbrook and Winsford",0,0,N/A
1713590,"June 22, 2020",Alabama,Tuscaloosa,"226 49th Ave E",0,1,N/A
1713093,"June 22, 2020",Louisiana,"New Orleans (River Ridge)","5855 Walnut Creek",1,1,N/A
1714685,"June 22, 2020",Texas,Dallas,"10200 block of Green Ash Rd",1,0,N/A
1715023,"June 22, 2020",Nebraska,Deshler,"704 4th St",0,0,N/A
1715021,"June 22, 2020",Kentucky,Louisville,"S 16th St",0,1,N/A
1713959,"June 22, 2020",Arizona,Phoenix,"9910 W Indian School Rd",1,0,N/A
