"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1698860,"June 6, 2020",California,Sacramento,"Cummins Way and Kegle Dr",0,0,N/A
1699527,"June 6, 2020",Utah,"Salt Lake City (Murray)","5669 Commerce Dr",0,1,N/A
1699500,"June 6, 2020","New York","Spring Valley","Kearsing Pkwy",0,0,N/A
1698946,"June 6, 2020",Ohio,Toledo,"540 E Broadway St",1,0,N/A
1698844,"June 6, 2020",Alabama,Troy,"1000 block of US-231",1,2,N/A
1698835,"June 6, 2020",Michigan,Detroit,"Outer Dr E and Wade St",0,1,N/A
1698841,"June 6, 2020",California,Oakland,"1800 block of E 23rd St",0,1,N/A
1698840,"June 6, 2020",Michigan,Detroit,"W 8 Mile Rd and Livernois St",0,0,N/A
1698836,"June 6, 2020",California,Oakland,"1200 block of 88th Ave",0,3,N/A
1698751,"June 6, 2020","New Mexico",Albuquerque,"7111 Acton Ct NW",1,0,N/A
1698834,"June 6, 2020",Michigan,Detroit,"Terry Ave and Plymouth Rd",0,0,N/A
1698830,"June 6, 2020",Michigan,Detroit,"Frankfort St and Lakeview St",1,1,N/A
1699469,"June 6, 2020",Michigan,Romulus,"28000 block of Zellmer St",0,2,N/A
1698833,"June 6, 2020",Michigan,Detroit,"19900 Conant St",0,0,N/A
1699464,"June 6, 2020",Louisiana,Walker,"Cane Market Rd",0,2,N/A
1698828,"June 6, 2020",Nebraska,Omaha,"93rd St and Fort St",0,1,N/A
1699457,"June 6, 2020",Louisiana,"New Orleans","4800 block of Montegut Dr",0,1,N/A
1698824,"June 6, 2020",Michigan,Detroit,"Britain Ave and Somerset Ave",0,1,N/A
1699443,"June 6, 2020",Ohio,Ashtabula,"W 47th St and West Ave",0,1,N/A
1699029,"June 6, 2020",Pennsylvania,Philadelphia,"58th St and Trinity St",0,1,N/A
1699435,"June 6, 2020",Michigan,Jackson,"606 Blair Park Dr",1,0,N/A
1699432,"June 6, 2020",Pennsylvania,Philadelphia,"2900 block of Waterloo St",0,2,N/A
1698822,"June 6, 2020",Maryland,Baltimore,"1800 block of N Carey St",0,1,N/A
1698490,"June 6, 2020","South Carolina",Greenwood,"859 Meadow St",1,0,N/A
1698812,"June 6, 2020",Colorado,Pueblo,"2100 block of E 14th St",0,0,N/A
1698808,"June 6, 2020",Georgia,Macon,"Thomas St and Houston Ave",0,1,N/A
1698800,"June 6, 2020",Michigan,Detroit,"14200 block of Crescent Dr",0,3,N/A
1699403,"June 6, 2020",Ohio,Cleveland,"500 block of E 108th St",1,0,N/A
1698797,"June 6, 2020",Michigan,Detroit,"8800 block of Wyoming Ave",0,1,N/A
1698785,"June 6, 2020",Michigan,Detroit,"Tireman Ave and Epworth St",0,1,N/A
1698781,"June 6, 2020",Michigan,Kalamazoo,"800 block of Woodbury Ave",0,1,N/A
1698779,"June 6, 2020",Alabama,Birmingham,"6800 block of 1st Ave N",1,0,N/A
1699389,"June 6, 2020",Ohio,Columbus,"Refugee Rd and Gender Rd",0,1,N/A
1698767,"June 6, 2020","New York",Rochester,"780 Dewey Ave",0,1,N/A
1698769,"June 6, 2020",Texas,Houston,"9955 Main St",0,1,N/A
1698761,"June 6, 2020",Texas,Houston,"12000 block of Martin Luther King Blvd",0,1,N/A
1698766,"June 6, 2020",Texas,Houston,"9700 block of Meyer Forest Dr",0,0,N/A
