"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1708398,"June 17, 2020",Tennessee,Morristown,"1105 E Morris Blvd",0,1,N/A
1709262,"June 17, 2020",Colorado,Trinidad,"Arizona Ave and W Colorado Ave",0,1,N/A
1709224,"June 17, 2020",Nebraska,Cozad,I-80,1,0,N/A
1709227,"June 17, 2020",Texas,"San Antonio","110 Kiefer Rd",0,1,N/A
1710236,"June 17, 2020",Missouri,"Kansas City","11828 NW Plaza Cir",0,1,N/A
1707774,"June 17, 2020",Missouri,Springfield,"3030 W Kingsley St",1,0,N/A
1708332,"June 17, 2020",Missouri,"Lees Summit",I-470,0,1,N/A
1708327,"June 17, 2020",Missouri,"Kansas City","E 27th St and Jackson Ave",1,2,N/A
1708326,"June 17, 2020",Kentucky,Henderson,"S Alves St",0,0,N/A
1709164,"June 17, 2020",Minnesota,Minneapolis,"Plymouth Ave N and James Ave N",0,0,N/A
1709127,"June 17, 2020","New York",Brooklyn,"80 Osborn St",1,0,N/A
1709134,"June 17, 2020","New York",Bronx,"1138 E 229th Dr",0,1,N/A
1708314,"June 17, 2020",Kansas,Wichita,"1200 block of N Pinecrest St",1,0,N/A
1708581,"June 17, 2020",Missouri,"Saint Louis","Ferry St and N Florissant Ave",0,2,N/A
1709184,"June 17, 2020",Minnesota,"Saint Paul","Bush Ave and Van Dyke St",0,2,N/A
1709178,"June 17, 2020",Minnesota,"Saint Paul","1000 block of Western Ave N",0,0,N/A
1708293,"June 17, 2020",Maryland,Baltimore,"1700 block of Aisquith St",0,1,N/A
1709121,"June 17, 2020","New York","Corona (Queens)","156-15 108th Ave",0,0,N/A
1709102,"June 17, 2020",Pennsylvania,Aliquippa,"300 Superior Ave",0,1,N/A
1709320,"June 17, 2020",Michigan,"Ann Arbor","2900 block of Packard St",0,1,N/A
1708262,"June 17, 2020",Louisiana,"New Orleans (Algiers)","Kabel Dr and General De Gaulle Dr",0,1,N/A
1708270,"June 17, 2020",Louisiana,"New Orleans","Morrison Rd and Downman Rd",0,1,N/A
1708268,"June 17, 2020",California,"San Francisco","Richland Ave",0,1,N/A
1711075,"June 17, 2020",Texas,Inez,"Rodeo Rd",1,0,N/A
1708264,"June 17, 2020",Maryland,Baltimore,"1900 block of Madison Ave",0,1,N/A
1708240,"June 17, 2020",Virginia,"Prince George","2035 Waterside Rd",0,1,N/A
1714687,"June 17, 2020",Oregon,"Central Point","9400 block of Table Rock Road",0,0,N/A
1708249,"June 17, 2020",California,"Palm Springs","S Gene Autry Trail",0,0,N/A
1709080,"June 17, 2020",California,"San Francisco","100 block of Turk St",0,1,N/A
1708559,"June 17, 2020",Kentucky,Louisville,"W Liberty St and S 6th St",0,0,N/A
1709074,"June 17, 2020",California,"Rio Linda","7000 block of Rio Linda Blvd",1,0,N/A
1708415,"June 17, 2020",Tennessee,Jackson,"Ridgemont Dr",0,0,N/A
1708670,"June 17, 2020",California,Compton,"600 block of S Ward Ave",1,0,N/A
