"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1705513,"June 13, 2020","West Virginia",Beckley,"Broadway Ave and Scott Ave",0,0,N/A
1704566,"June 13, 2020",California,Fowler,"E Mariposa St and N 5th St",2,0,N/A
1704559,"June 13, 2020",Louisiana,"New Orleans","8400 block of S I-10 Service Rd",1,0,N/A
1705509,"June 13, 2020",Tennessee,Chattanooga,"4400 block of Fagen St",0,1,N/A
1705322,"June 13, 2020",Michigan,"Sterling Heights","38021 Mound Rd",1,0,N/A
1704553,"June 13, 2020",Nebraska,Lincoln,"S 14th St and O St",0,0,N/A
1705471,"June 13, 2020",Texas,"San Antonio","1966 Edenvale Dr",0,0,N/A
1705307,"June 13, 2020",Missouri,"Saint Louis","N Skinker Pkwy and Etzel Ave",0,1,N/A
1705468,"June 13, 2020",Kentucky,"Betsy Layne","Bobcat Blvd",0,1,N/A
1704473,"June 13, 2020",Missouri,"Kansas City","E 23rd St and Lister Ave",1,0,N/A
1705106,"June 13, 2020",Texas,"San Antonio","200 block of Nelson Ave",0,1,N/A
1705450,"June 13, 2020",California,Weed,N/A,0,1,N/A
1705448,"June 13, 2020",Texas,Nacogdoches,"2100 block of Marty St",0,0,N/A
1705446,"June 13, 2020",Georgia,Thomson,"A St",0,1,N/A
1705440,"June 13, 2020",California,Hesperia,"8100 block of Julie Ct",0,5,N/A
1705438,"June 13, 2020","New York","Niagara Falls","18th St and Cleveland Ave",0,1,N/A
1705427,"June 13, 2020","New York",Buffalo,"50 block of Rosedale St",0,1,N/A
1704071,"June 13, 2020",Illinois,Chicago,"1300 block of N Kildare Ave",1,0,N/A
1705425,"June 13, 2020",Kansas,Wichita,"400 W Douglas Ave",0,0,N/A
1705423,"June 13, 2020",Pennsylvania,Hanover,"100 block of Jackson St",0,1,N/A
1705416,"June 13, 2020",Kansas,Topeka,"SE 21st St and SE Illinois Ave",1,0,N/A
1705369,"June 13, 2020",Ohio,Oregon,"3101 Navarre Ave",0,1,N/A
1705355,"June 13, 2020",Arkansas,Rison,"Carver St and Center St",0,4,N/A
1704522,"June 13, 2020",Colorado,Denver,"E 33rd Ave and Forest St",0,1,N/A
1704519,"June 13, 2020",Michigan,Detroit,"Cherrylawn St and Schoolcraft",0,1,N/A
1704712,"June 13, 2020",Ohio,Columbus,"5800 block of Arborwood Dr",0,1,N/A
1703966,"June 13, 2020",Ohio,Columbus,"3500 block of Ringling Ln",1,0,N/A
1705394,"June 13, 2020",Ohio,Harrison,"9097 Willey Rd",0,1,N/A
1704090,"June 13, 2020",Nebraska,Omaha,"12th St and Capitol Ave",1,1,N/A
1705228,"June 13, 2020",Ohio,Cleveland,"530 block of E 123rd St",0,2,N/A
1704116,"June 13, 2020",Missouri,"Saint Louis","3103 N Grand Blvd",1,5,N/A
1704831,"June 13, 2020",Indiana,Indianapolis,"3000 block of Eastern Ave",1,0,N/A
1704657,"June 13, 2020",Alabama,Mobile,"1200 block of Brussels St",0,3,N/A
1704475,"June 13, 2020",Louisiana,"Baton Rouge","1700 block of Chippewa St",1,0,N/A
1705329,"June 13, 2020",California,"San Bernardino","Del Rosa Ave and Date St",1,0,N/A
1705233,"June 13, 2020",Ohio,Cleveland,"E 116th St and Union Ave",0,2,N/A
1705310,"June 13, 2020","New York","Corona (Queens)","116th Ave and Bedell St",0,0,N/A
1704468,"June 13, 2020",Illinois,Peoria,"200 block of Green St",0,1,N/A
1705264,"June 13, 2020",Michigan,Detroit,"Miami St and Edsel St",0,1,N/A
1705279,"June 13, 2020",California,Brawley,"100 block of B St",0,0,N/A
1704465,"June 13, 2020",Illinois,Peoria,"300 block of E Archer Ave",0,1,N/A
1705271,"June 13, 2020",Michigan,Dowagiac,"James ST",0,0,N/A
1704478,"June 13, 2020",Louisiana,"New Orleans","6500 block of I-10 Service Rd",0,1,N/A
1704248,"June 13, 2020",Louisiana,"New Orleans","S Tonti St and Earhart Blvd",0,1,N/A
1704246,"June 13, 2020",Louisiana,"New Orleans","Franklin Ave and N Claiborne Ave",0,1,N/A
1704192,"June 13, 2020",Louisiana,"New Orleans","11000 block of Melvin Pl",0,1,N/A
1704030,"June 13, 2020",Louisiana,"New Orleans","7100 block of Downman Rd",1,0,N/A
1705246,"June 13, 2020",Michigan,"Battle Creek","Orchard Pl",0,1,N/A
1705231,"June 13, 2020",Ohio,Cleveland,"111600 block of Miles Ave",0,1,N/A
