"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1692998,"May 29, 2020",Arkansas,"Little Rock","1101 Broadway St",0,0,N/A
1692996,"May 29, 2020",Ohio,Cleveland,"E 125th St and Paxton Rd",1,0,N/A
1692989,"May 29, 2020",Arkansas,Blytheville,"900 block of Clarke St",0,1,N/A
1692987,"May 29, 2020",Arkansas,Blytheville,"500 block of S Franklin St",1,0,N/A
1692193,"May 29, 2020","New York","East Northport","300 block of Second St",0,1,N/A
1717894,"May 29, 2020",Nebraska,Lincoln,"1822 Knox St",0,0,N/A
1692182,"May 29, 2020","New York",Elmira,"600 block of Sullivan St",0,0,N/A
1692403,"May 29, 2020",Arizona,Phoenix,"27th Ave and Berridge Ln",0,1,N/A
1694888,"May 29, 2020",Texas,Crowley,"501 NW Renfro St",1,0,N/A
1692844,"May 29, 2020",Illinois,Gurnee,"36900 block of N Grandwood Dr",1,0,N/A
1692066,"May 29, 2020",Missouri,"Saint Louis","N Vandeventer Ave and Garfield Ave",1,0,N/A
1692061,"May 29, 2020",Missouri,"Saint Louis","Saint Louis Ave and Norwood Ave",0,1,N/A
1692059,"May 29, 2020",Missouri,"Saint Louis","2700 block of N Kingshighway",0,1,N/A
1692053,"May 29, 2020",Missouri,"Saint Louis","3430 S Grand Blvd",0,1,N/A
1692128,"May 29, 2020","New York","New York (Manhattan)","824 St Nicholas Ave",0,1,N/A
1691453,"May 29, 2020",Pennsylvania,Philadelphia,"2600 block of Germantown Ave",0,1,N/A
1692932,"May 29, 2020",Missouri,"Saint Louis","4200 block of Athlone Ave",0,1,N/A
1701164,"May 29, 2020","South Dakota",Rosebud,"BIA Hwy 1",1,0,N/A
1692112,"May 29, 2020","New York","Niagara Falls","300 block of 77th St",0,0,N/A
1692063,"May 29, 2020",Missouri,"Saint Louis","4500 block of Athlone Ave",0,1,N/A
1692086,"May 29, 2020",Tennessee,Nashville,"100 Brentwood Pl",0,1,N/A
1698793,"May 29, 2020",California,Sacramento,"12th Ave and 30th St",0,1,N/A
1692096,"May 29, 2020",Tennessee,Nashville,"100 block of Elmhurst Ave",0,1,N/A
1693623,"May 29, 2020",California,Merced,"300 block of W Sixth St",0,0,N/A
1692075,"May 29, 2020",Colorado,"Colorado Springs","4600 block of Hinsdale Way",1,0,N/A
1692068,"May 29, 2020",Missouri,"Saint Louis","5900 block of Minerva Ave",0,1,N/A
1692065,"May 29, 2020","New York",Bronx,"1971 Ellis Ave",0,0,N/A
1692928,"May 29, 2020",Pennsylvania,Philadelphia,"2500 block of N Jessup St",0,3,N/A
1692056,"May 29, 2020",Missouri,"Saint Louis","1500 block of Trampe Dr",0,2,N/A
1692055,"May 29, 2020","New York",Brooklyn,"1602 Union St",0,0,N/A
1692051,"May 29, 2020","New York",Brooklyn,"25 Tennis Ct",0,1,N/A
1692008,"May 29, 2020",California,"San Diego","3800 block of Euclid Ave",2,0,N/A
1692031,"May 29, 2020",Texas,Dallas,"12000 block of Schroeder Rd",0,1,N/A
1692840,"May 29, 2020","West Virginia",Martinsburg,"100 block of S Raleigh St",0,1,N/A
1692891,"May 29, 2020","West Virginia",Huntington,"1800 block of 9 1/2 Ave",0,0,N/A
1692883,"May 29, 2020",Illinois,"East Saint Louis (Cahokia)","1300 block of Richard Dr",1,0,N/A
1692174,"May 29, 2020",Minnesota,"Saint Paul","700 block of S Lexington Pkwy",1,0,N/A
1692016,"May 29, 2020",Illinois,Chicago,"4300 block of W Schubert Ave",0,1,N/A
1692506,"May 29, 2020",Michigan,Roseville,"25214 Gratiot Ave",0,1,N/A
1692014,"May 29, 2020",Illinois,Chicago,"4500 block of S Lamon Ave",1,0,N/A
1692011,"May 29, 2020",Illinois,Chicago,"5600 block of S Michigan Ave",1,0,N/A
1691992,"May 29, 2020",Texas,Houston,"901 Bagby St",0,0,N/A
1692860,"May 29, 2020",Kentucky,Scottsville,"180 block of Franklin Rd",0,1,N/A
1692215,"May 29, 2020",Texas,"Corpus Christi","800 block of Bloomington St",1,0,N/A
1693537,"May 29, 2020",Georgia,Lagrange,"Brown St",1,0,N/A
1691956,"May 29, 2020",Texas,Houston,"3500 Fountain View Dr",1,0,N/A
1693516,"May 29, 2020",Pennsylvania,Canonsburg,"517 Franklin Ave",0,0,N/A
1691582,"May 29, 2020",Georgia,Snellville,"Temple Johnson Rd and Pate Rd",1,0,N/A
1692268,"May 29, 2020",Michigan,Detroit,"Randolph St and E Congress St",1,0,N/A
1692341,"May 29, 2020",Alabama,Montgomery,"4000 block of Troy Hwy",0,1,N/A
1693793,"May 29, 2020",Kentucky,Louisville,"S 5th St and W Jefferson St",0,2,N/A
1691858,"May 29, 2020",Connecticut,Naugatuck,"39 Horton Hill Rd",0,0,N/A
1691449,"May 29, 2020",Pennsylvania,Philadelphia,"24th St and Reed st",0,3,N/A
1691893,"May 29, 2020",Virginia,"Newport News","12300 Jefferson Ave",0,1,N/A
1691879,"May 29, 2020",Massachusetts,Boston,"Schiller St",0,0,N/A
1695300,"May 29, 2020",Connecticut,Stamford,"59-2 Ludlow St",0,0,N/A
1692823,"May 29, 2020","District of Columbia",Washington,"3000 block of 30th St SE",1,0,N/A
1694427,"May 29, 2020",Massachusetts,Springfield,"Fort Pleasant Ave",0,0,N/A
1700068,"May 29, 2020",California,Sonora,N/A,0,0,N/A
1692671,"May 29, 2020",California,"Morgan Hill","Butterfield Blvd",1,0,N/A
1691833,"May 29, 2020",Wisconsin,Milwaukee,"S 80th St and W Oklahoma Ave",0,1,N/A
1691828,"May 29, 2020",Vermont,Starksboro,"38 Hillside Dr",0,1,N/A
1692745,"May 29, 2020","North Carolina",Wilson,"1700 block of Martin Luther King Jr Pkwy",1,0,N/A
1691823,"May 29, 2020",Wisconsin,Milwaukee,"N 76th St and W Mill Rd",0,1,N/A
1691820,"May 29, 2020",Wisconsin,Milwaukee,N/A,0,1,N/A
1692343,"May 29, 2020",Alabama,Montgomery,"3900 block of Norman Bridge Rd",1,0,N/A
1691734,"May 29, 2020",Nevada,"Las Vegas",N/A,0,0,N/A
1692743,"May 29, 2020",Missouri,"Saint Louis","5200 block of Natural Bridge Ave",0,0,N/A
1691586,"May 29, 2020",Texas,"Missouri City","3900 block of Chestnut Bend",1,0,N/A
1692741,"May 29, 2020","North Carolina",Greensboro,"2300 block of Ponderosa Dr",0,1,N/A
1692740,"May 29, 2020",Missouri,"Saint Louis","Union Blvd and Cote Brilliante Ave",0,0,N/A
1691738,"May 29, 2020",Michigan,Detroit,"Hoover St and 7 Mile E",0,1,N/A
1691736,"May 29, 2020",Michigan,Detroit,"Outer Dr and Somerset Ave",0,0,N/A
1701640,"May 29, 2020","New Mexico",Alamogordo,N/A,0,0,N/A
1692708,"May 29, 2020","South Carolina",Darlington,N/A,0,1,N/A
1708095,"May 29, 2020",Pennsylvania,Turbotville,"300 Shetler Rd",0,0,N/A
1691535,"May 29, 2020",Maryland,Baltimore,"500 block of Curley St",1,0,N/A
1692687,"May 29, 2020","South Carolina",Lexington,"4751 Sunset Blvd",0,0,N/A
1693327,"May 29, 2020",Wisconsin,Janesville,"1900 block of Hoover St",0,0,N/A
1692679,"May 29, 2020",Indiana,Hammond,"5900 block of Wallace Rd",0,1,N/A
1691693,"May 29, 2020","District of Columbia",Washington,"4800 block of Alabama Ave SE",0,1,N/A
1691688,"May 29, 2020","District of Columbia",Washington,"500 block of Hilltop Tr SE",0,0,N/A
1692649,"May 29, 2020",Indiana,"South Bend","1100 block of N Fremont St",0,1,N/A
1691579,"May 29, 2020",Georgia,Redan,"2100 Block of Marbut Farms Trace",1,0,N/A
1691740,"May 29, 2020",Illinois,Carmi,"1604 Hillcrest Ave",2,0,N/A
1692642,"May 29, 2020",Wisconsin,Milwaukee,"1800 block of S 14th St",0,1,N/A
1692319,"May 29, 2020",Maryland,"Capitol Heights (Fairmount Heights)","5300 block of Sheriff Rd",1,0,N/A
1692628,"May 29, 2020",Florida,Tallahassee,"2600 block of Mission Rd",1,0,N/A
1692249,"May 29, 2020",California,Lancaster,"1700 block of West Ave K",1,0,N/A
1705794,"May 29, 2020",Minnesota,Minneapolis,"3615 Queen Ave N",0,1,N/A
1692626,"May 29, 2020",Indiana,Indianapolis,"1540 Brookville Crossing Way",0,0,N/A
1692991,"May 29, 2020",Ohio,Cleveland,"3600 block of W 49th St",1,0,N/A
1692622,"May 29, 2020",Florida,Orlando,"2000 block of S Hiawassee Rd",1,0,N/A
1691927,"May 29, 2020",Texas,Houston,"6310 Dumfries Dr",0,1,N/A
1707880,"May 29, 2020",Georgia,Atlanta,"267 Marietta St NW",0,0,N/A
1691511,"May 29, 2020","North Carolina",Greensboro,"100 block of Glendale Dr",1,0,N/A
1691647,"May 29, 2020",California,Tracy,"1800 block of Camellia Dr",0,1,N/A
1692632,"May 29, 2020",Florida,Tallahassee,"2525 Texas St",1,0,N/A
1691645,"May 29, 2020",Indiana,Indianapolis,"W Mills Rd and Kellum Dr",0,1,N/A
1692324,"May 29, 2020",Pennsylvania,Philadelphia,"1500 block of Pratt St",1,0,N/A
1691455,"May 29, 2020",Pennsylvania,Philadelphia,"1100 block of W Huntingdon St",0,1,N/A
1692598,"May 29, 2020",Illinois,Chicago,"1500 E 87th St",0,1,N/A
1698446,"May 29, 2020",Georgia,Byron,"300 Block of Dunbar Rd",0,0,N/A
1692596,"May 29, 2020",Illinois,Chicago,"3200 W Chicago Ave",0,1,N/A
1697631,"May 29, 2020",Maryland,Baltimore,"4000 block of 6th St",1,0,N/A
1691618,"May 29, 2020",Florida,"North Miami Beach (Aventura)","19501 Biscayne Blvd",0,2,N/A
1691606,"May 29, 2020","South Carolina",Georgetown,"400 block of Reservoir St",0,1,N/A
1691621,"May 29, 2020",Indiana,Indianapolis,"1326 S Lynhurst Dr",0,1,N/A
1692588,"May 29, 2020",Illinois,Chicago,"6300 S California Ave",0,1,N/A
1692586,"May 29, 2020",Illinois,Chicago,"7500 S Chappel Ave",0,1,N/A
1692294,"May 29, 2020",Maryland,Baltimore,"1600 block of Vincent Ct",0,1,N/A
1692579,"May 29, 2020",Illinois,Chicago,"400 E 62nd St",0,1,N/A
1692576,"May 29, 2020",Illinois,Chicago,"600 S St Louis Ave",0,1,N/A
1692560,"May 29, 2020",Florida,"High Springs","NW 180th Ave",0,1,N/A
1692574,"May 29, 2020",Illinois,Chicago,"300 W 42nd St",0,1,N/A
1692120,"May 29, 2020",Pennsylvania,Philadelphia,"1600 block of S Conestoga St",1,0,N/A
1691589,"May 29, 2020",Georgia,Macon,"3580 Fair St",2,0,N/A
1692562,"May 29, 2020",Illinois,Chicago,"8100 S Burnham Ave",0,1,N/A
1692566,"May 29, 2020",Florida,Gainesville,"1601 SW 51st Terrace",0,0,N/A
1692490,"May 29, 2020",Illinois,Chicago,"5500 W Corcoran Pl",0,1,N/A
1704164,"May 29, 2020",Georgia,Atlanta,N/A,0,1,N/A
1700672,"May 29, 2020",Florida,Kissimmee,N/A,0,1,N/A
1692305,"May 29, 2020","District of Columbia",Washington,"5100 block of Fitch St SE",0,3,N/A
1691575,"May 29, 2020",Georgia,"Atlanta (Dunwoody)","4733  Ashford Dunwoody Rd NE",0,0,N/A
1692539,"May 29, 2020",Florida,"West Palm Beach","5000 Block of Eadie Place",0,2,N/A
1695858,"May 29, 2020",Maryland,Baltimore,"5600 block of Arnhem Rd",0,0,N/A
1692551,"May 29, 2020",Florida,"Delray Beach","625 Auburn Cir W",0,2,N/A
1691562,"May 29, 2020",Florida,Tallahassee,"2300 block of Keith St",0,2,N/A
1692511,"May 29, 2020","District of Columbia",Washington,"3700 block of Georgia Ave NW",0,1,N/A
1692306,"May 29, 2020","District of Columbia",Washington,"400 block of 2nd St NW",0,2,N/A
1691553,"May 29, 2020",Florida,Orlando,"200 block of Hills Place",0,1,N/A
1694075,"May 29, 2020",Delaware,Milton,"28000 block of W Springside Dr",0,0,N/A
1692524,"May 29, 2020",Illinois,"Chicago (Calumet Park)","W 127th St and S Wood St",0,0,N/A
1692542,"May 29, 2020",Florida,"Lake Worth","700 Block of S H St",1,0,N/A
1691529,"May 29, 2020",Missouri,"Saint Louis","7000 block of Edison Ave",1,1,N/A
1697508,"May 29, 2020",Ohio,Painesville,"Hardy Rd and Sycamore Dr",0,0,N/A
1691522,"May 29, 2020",Missouri,"Kansas City","E 43rd St and Lawn Ave",0,0,N/A
1692484,"May 29, 2020",Ohio,Mansfield,"I 71",0,0,N/A
1691504,"May 29, 2020",Ohio,Dayton,"1000 block of Huffman Ave",0,1,N/A
1692476,"May 29, 2020",Illinois,Chicago,"1200 block of W 70th St",1,0,N/A
1691490,"May 29, 2020",Texas,Dallas,"7900 Brookriver Dr",0,1,N/A
1692462,"May 29, 2020",Wisconsin,Milwaukee,"N 27th St and W Center St",0,1,N/A
1691486,"May 29, 2020","New Jersey","Jersey City","300 block of Ocean Ave",0,1,N/A
1691484,"May 29, 2020",Texas,Manor,"Briarcreek Loop",0,1,N/A
1691983,"May 29, 2020",Texas,Houston,"7121 Cullen Blvd",0,1,N/A
1692450,"May 29, 2020",Oregon,Portland,"700 block of NW Flanders St",0,1,N/A
1692431,"May 29, 2020",Florida,"Tampa (Temple Terrace)","11250 N 56th St",1,0,N/A
1692393,"May 29, 2020",Ohio,Columbus,"1774 Linden Pl",1,0,N/A
1692422,"May 29, 2020",Florida,Yulee,"852426 US-17",1,0,N/A
