"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1701258,"June 9, 2020",Alabama,Opelika,"1107 Columbus Pkwy",1,0,N/A
1701995,"June 9, 2020",Missouri,"Saint Louis","James Cool Papa Bell Ave",0,0,N/A
1701991,"June 9, 2020",Virginia,Woodbridge,"1905 Stevens Rd",0,3,N/A
1701325,"June 9, 2020",Illinois,Chicago,"W 62nd St and S Claremore Ave",1,0,N/A
1702941,"June 9, 2020",Texas,Houston,"3820 Sherwood Ln",1,0,N/A
1701252,"June 9, 2020","New York","Corona (Queens)","37-69 79th St",0,0,N/A
1701247,"June 9, 2020","New York",Rochester,N/A,0,1,N/A
1701408,"June 9, 2020",Virginia,"Newport News","500 block of Randolph Rd",1,1,N/A
1701301,"June 9, 2020",Colorado,Englewood,"899 W Floyd Ave",1,1,N/A
1701521,"June 9, 2020",Virginia,"Virginia Beach","1700 block of Atlantic Ave",0,3,N/A
1701469,"June 9, 2020",Illinois,"East Saint Louis","1200 block of McCasland Ave",1,2,N/A
1702649,"June 9, 2020",California,Fillmore,"W Telegraph Rd",0,1,N/A
1700901,"June 9, 2020",Kentucky,Hopkinsville,"300 block of E 16th St",0,0,N/A
1703775,"June 9, 2020","New York",Buffalo,"900 block of E Ferry",1,1,N/A
1701206,"June 9, 2020",Washington,Seattle,"12th Ave S and S Weller St",0,1,N/A
1701175,"June 9, 2020",Missouri,"Saint Louis","4000 block of Peck St",0,2,N/A
1701441,"June 9, 2020",Florida,"Vero Beach","5555 20th St",1,2,N/A
1701133,"June 9, 2020",Illinois,Rockford,"2900 block of Lapey St",0,1,N/A
1701135,"June 9, 2020",Texas,Dallas,"2434 Martin Luther King Jr Blvd",0,1,N/A
1702795,"June 9, 2020",Mississippi,Meridian,"5th St and 49th Ave",1,0,N/A
1702791,"June 9, 2020",Alabama,Cullman,N/A,0,0,N/A
1701876,"June 9, 2020",California,"Los Angeles","1400 block of E 41st Pl",0,1,N/A
1701110,"June 9, 2020",California,Bakersfield,"901 E California Ave",0,1,N/A
1704492,"June 9, 2020",Michigan,"Harper Woods","20000 Harper Ave",0,0,N/A
1701863,"June 9, 2020",California,Fresno,"W Fairmont Ave and N Holt Ave",1,1,N/A
1701108,"June 9, 2020",Missouri,Springfield,"321 E Chestnut Expy",0,1,N/A
1701129,"June 9, 2020",California,"Long Beach","2500 block of E Pacific Coast Hwy",1,0,N/A
1701102,"June 9, 2020",Illinois,Decatur,"N Lowber St and E Hickory St",0,0,N/A
1701099,"June 9, 2020",Oregon,Eugene,"W 10th Ave and Willamette St",0,0,N/A
1701095,"June 9, 2020",Oregon,Medford,"501 E Main St",0,0,N/A
1701093,"June 9, 2020",Louisiana,"New Orleans","Eagle St and Hickory St",0,1,N/A
1701087,"June 9, 2020","New York","Corona (Queens)","Hook Creek Blvd and 145th Ave",0,0,N/A
1701086,"June 9, 2020",Texas,Houston,"Travis St",0,0,N/A
1701084,"June 9, 2020","New York",Brooklyn,"2950 W 24th St",0,1,N/A
1701082,"June 9, 2020","New York","New York (Manhattan)","Sherman Ave and Sickles St",0,0,N/A
1701076,"June 9, 2020","New York",Brooklyn,"752 Henry St",0,1,N/A
1701042,"June 9, 2020",Wisconsin,Milwaukee,"N Teutonia Ave and W Silver Spring Ave",0,1,N/A
1700807,"June 9, 2020",Tennessee,Memphis,"3524 Westline Dr",1,0,N/A
1700537,"June 9, 2020",Kentucky,Augusta,"4137 Dutch Ridge Rd",0,1,N/A
1700937,"June 9, 2020",Kentucky,Gilbertsville,N/A,0,1,N/A
1701026,"June 9, 2020",Virginia,Hampton,"200 block of Webster St",1,0,N/A
1701156,"June 9, 2020",Wisconsin,Milwaukee,"7600 block of W Carmen Ave",0,1,N/A
1701587,"June 9, 2020",Wisconsin,Milwaukee,"2800 block of N 51st St",0,1,N/A
1701810,"June 9, 2020",Wisconsin,"Milwaukee (Brown Deer)","N 52nd St",0,0,N/A
1701011,"June 9, 2020",Tennessee,Erwin,"2nd St",0,2,N/A
1701311,"June 9, 2020","District of Columbia",Washington,"1700 block of 16th St SE",0,1,N/A
1700971,"June 9, 2020","New York",Brooklyn,"2950 W 24th St",0,1,N/A
1700968,"June 9, 2020","New York",Brooklyn,"1161 E 43rd St",0,1,N/A
1700965,"June 9, 2020","New York",Rochester,"Rosewood Terrace and Culver Rd",0,2,N/A
1701321,"June 9, 2020",Illinois,Chicago,"5458 W Thomas St",0,1,N/A
1701349,"June 9, 2020",Kansas,Wichita,"2800 block of S Ida St",1,0,N/A
1703656,"June 9, 2020",Kansas,Salina,"1000 block of E Republic Ave",0,0,N/A
1701656,"June 9, 2020",Utah,"Woods Cross",N/A,0,0,N/A
1705156,"June 9, 2020",Minnesota,Minneapolis,"1900 block of 4th Ave S",0,1,N/A
1705152,"June 9, 2020",Minnesota,Minneapolis,"400 block of Morgan Ave N",0,1,N/A
1700922,"June 9, 2020",Tennessee,Jackson,"Wells Alley",0,0,N/A
1704425,"June 9, 2020",California,"Los Angeles","4200 block of Whiteside St",1,0,N/A
1704412,"June 9, 2020",Illinois,Kankakee,"200 block of S Wildwood Ave",0,0,N/A
1701402,"June 9, 2020","New York",Farmingdale,"Poplar Ave",0,1,N/A
1701776,"June 9, 2020",Tennessee,"Signal Mountain","500 block of Signal Mountain Blvd",0,0,N/A
1701770,"June 9, 2020",Minnesota,"Saint Cloud","800 block of 8th Ave SE",0,0,N/A
1701717,"June 9, 2020","North Carolina",Burgaw,N/A,1,0,N/A
1701762,"June 9, 2020","North Carolina",Marion,"Hicks Chapel Loop",0,0,N/A
1702641,"June 9, 2020",Vermont,Underhill,"Cloverdale Rd",0,0,N/A
1700864,"June 9, 2020","North Carolina","Scotland Neck","E 13th St and Greenwood St",0,5,N/A
1701728,"June 9, 2020","North Carolina",Gastonia,"900 block of N Broad St",0,1,N/A
1701722,"June 9, 2020",Connecticut,Hartford,N/A,0,0,N/A
1701706,"June 9, 2020","North Carolina",Nebo,"US-70 E",0,1,N/A
1700869,"June 9, 2020","North Carolina","Martin (county)",N/A,0,2,N/A
1701712,"June 9, 2020",Michigan,Lansing,"Turner Rd and Jackson St",0,0,N/A
