"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1706511,"June 15, 2020",Kentucky,Louisville,"S 12th St and W Hill St",1,1,N/A
1707499,"June 15, 2020",Pennsylvania,Sunbury,"N 7th St",0,0,N/A
1707475,"June 15, 2020",Pennsylvania,Philadelphia,"2500 block of N Sydenham St",1,0,N/A
1706492,"June 15, 2020",Tennessee,Nashville,"Gallatin Pike N and McKinley St",0,1,N/A
1707084,"June 15, 2020",Arkansas,"Little Rock","1600 John Barrow Rd",1,1,N/A
1705832,"June 15, 2020",Virginia,"Newport News","400 block of Youngs Mill Ln",0,2,N/A
1706388,"June 15, 2020",Michigan,Detroit,"I-96 and Schaefer Rd",1,0,N/A
1706170,"June 15, 2020",Kansas,Lawrence,"19th St and Massachusetts St",1,0,N/A
1705662,"June 15, 2020",Missouri,"Saint Louis","3500 block of Clarence Ave",0,2,N/A
1706442,"June 15, 2020","New York",Bronx,"1514 Crosby Ave",0,1,N/A
1706441,"June 15, 2020","New York",Bronx,"1670 Seward Ave",0,0,N/A
1707399,"June 15, 2020",Michigan,Detroit,"17700 block of W 8 Mile Rd",1,1,N/A
1706430,"June 15, 2020","New York",Brooklyn,"932 Carroll St",0,1,N/A
1706327,"June 15, 2020",Michigan,Muskegon,"150 S Seaway Dr",1,0,N/A
1705918,"June 15, 2020",Tennessee,Memphis,"5200 block of Shelburn Cir",1,0,N/A
1706390,"June 15, 2020",Florida,Jacksonville,"Kernan Blvd",0,1,N/A
1709157,"June 15, 2020",Texas,"San Antonio","100 block of Fredonia St",0,2,N/A
1705987,"June 15, 2020",Virginia,Suffolk,"700 block of Ashley Ave",0,1,N/A
1706004,"June 15, 2020",Texas,"San Antonio","1100 block of W Ridgewood Ct",1,0,N/A
1706264,"June 15, 2020",Michigan,Monroe,"E Dunbar Rd and S Dixie Hwy",0,1,N/A
1707330,"June 15, 2020",Illinois,Danville,"900 block of Hazel St",0,1,N/A
1707328,"June 15, 2020","New York",Elmira,"1200 block of Lake St",0,0,N/A
1707321,"June 15, 2020","New York",Elmira,"900 block of Sullivan St",0,0,N/A
1707316,"June 15, 2020",Florida,"Key West","5515 5th Ave",1,1,N/A
1707176,"June 15, 2020",Virginia,Bassett,"3874 Stones Dairy Rd",1,0,N/A
1708968,"June 15, 2020",Illinois,"East Saint Louis","2900 block of Louisiana Blvd",1,0,N/A
1709136,"June 15, 2020",Texas,"Fort Stockton","300 block of Main St",0,1,N/A
1707230,"June 15, 2020",Kentucky,Louisville,"9th St and Jefferson St",0,0,N/A
1705698,"June 15, 2020",Minnesota,"Saint Cloud","1000 block of 10th Ave S",0,2,N/A
1706194,"June 15, 2020","New York","Corona (Queens)","31-62 51st St",0,2,N/A
1706364,"June 15, 2020",Michigan,Detroit,"Conner St and Longview St",0,1,N/A
1707444,"June 15, 2020",Texas,"Copperas Cove","400 block of N 7th St",1,1,N/A
1705853,"June 15, 2020",Texas,Hearne,"830 S Riley St",0,2,N/A
1707078,"June 15, 2020",Wisconsin,Milwaukee,"3600 block of N 19th St",1,0,N/A
1705632,"June 15, 2020",Texas,"El Paso","8951 Comet St",0,1,N/A
1709088,"June 15, 2020",Texas,Killeen,"1100 block of College St",0,0,N/A
1705867,"June 15, 2020",Kentucky,Louisville,"2226 Osage Ave",1,0,N/A
1706515,"June 15, 2020",Kentucky,Louisville,"400 block of N 26th St",0,1,N/A
1706520,"June 15, 2020",Louisiana,"New Orleans","8300 block of Palm St",1,0,N/A
1710110,"June 15, 2020",Ohio,Fairborn,"200 block of E Main St",0,0,N/A
1707892,"June 15, 2020",Ohio,Canton,"2600 Harvard Ave NE",0,1,N/A
1707242,"June 15, 2020",Minnesota,Minneapolis,"Plymouth Ave N and Fremont Ave N",0,1,N/A
1707240,"June 15, 2020",Minnesota,Minneapolis,"Glenwood Ave and Penn Ave N",0,1,N/A
1709044,"June 15, 2020",Texas,Baytown,"2700 block of Ward Rd",0,0,N/A
1706424,"June 15, 2020","New York",Bronx,"1164 Franklin Ave",1,1,N/A
1706151,"June 15, 2020",Illinois,Chicago,N/A,0,1,N/A
1706148,"June 15, 2020","South Carolina",Greenville,"25 Fleetwood Dr",0,1,N/A
1706128,"June 15, 2020","South Carolina",Charleston,"3752 Ashley Phosphate Rd",0,0,N/A
1707194,"June 15, 2020",Washington,Longview,"200 block of Olson Rd",0,1,N/A
1708203,"June 15, 2020","New York",Rochester,N/A,0,1,N/A
1706110,"June 15, 2020",Georgia,Columbus,"Colorado St",0,1,N/A
1706307,"June 15, 2020",Michigan,Lansing,"6500 block of Saginaw Hwy",1,0,N/A
1706357,"June 15, 2020",Michigan,Macomb,"16780 21 Mile Rd",0,0,N/A
1706058,"June 15, 2020",Illinois,Bloomington,"600 block of E Walnut St",0,0,N/A
1706055,"June 15, 2020",Louisiana,"New Orleans","Tupelo St and N Villere St",0,1,N/A
1706020,"June 15, 2020",Massachusetts,Lynn,"Harwood St",0,2,N/A
1706028,"June 15, 2020",Louisiana,"New Orleans","4400 block of Chef Menteur Hwy",0,1,N/A
1706016,"June 15, 2020",Virginia,Richmond,"1400 block of Jennie Scher Rd",0,1,N/A
1708124,"June 15, 2020","New Jersey",Trenton,"620 W State St",0,1,N/A
