"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1701068,"June 8, 2020",Texas,"Fort Worth","1701 E Robert St",0,2,N/A
1700371,"June 8, 2020","New York",Brooklyn,"512 Bristol St",0,4,N/A
1699790,"June 8, 2020",Pennsylvania,Pittsburgh,"4900 block of E Carson St",0,1,N/A
1699936,"June 8, 2020",Wisconsin,Milwaukee,"1900 block of N 21st St",1,1,N/A
1700413,"June 8, 2020",Michigan,Detroit,"Ashton Ave and W Seven Mile Rd",0,0,N/A
1701245,"June 8, 2020","New York",Rochester,"Milton St",0,1,N/A
1700411,"June 8, 2020",Michigan,Detroit,"Gratiot Ave and French Rd",0,1,N/A
1700410,"June 8, 2020","New York",Bronx,"465 E 174th St",0,0,N/A
1700408,"June 8, 2020",Michigan,Detroit,"14200 block of Wilshire  Dr",0,1,N/A
1700404,"June 8, 2020",Michigan,Detroit,"Harper Ave and Berkshire St",0,1,N/A
1700399,"June 8, 2020","New York","Corona (Queens)","Lamont Ave and Gleane St",0,1,N/A
1700397,"June 8, 2020","New York","New York (Manhattan)","49 E 131st St",0,0,N/A
1700388,"June 8, 2020",Michigan,Detroit,"3199 Gratiot Ave",0,1,N/A
1700378,"June 8, 2020",Michigan,Detroit,N/A,0,1,N/A
1700368,"June 8, 2020",Michigan,Detroit,"Outer Dr E and Harper Ave",0,1,N/A
1700366,"June 8, 2020",Michigan,Detroit,"9500 block of Piedmont",0,1,N/A
1700360,"June 8, 2020","New York",Syracuse,"200 block of W Beard Ave",0,1,N/A
1700350,"June 8, 2020",Michigan,Detroit,"Edgewood Ave and Crane St",0,1,N/A
1700902,"June 8, 2020",Kentucky,Hopkinsville,"300 block of S McPherson Ave",0,0,N/A
1700346,"June 8, 2020",Michigan,"Eaton Rapids","Barnes Rd",0,0,N/A
1700330,"June 8, 2020",Michigan,Kalamazoo,"E Maple St",0,2,N/A
1701200,"June 8, 2020",California,"Costa Mesa","1995 Harbor Blvd",1,0,N/A
1700558,"June 8, 2020",Missouri,"Saint Louis","4531 Natural Bridge Ave",0,1,N/A
1704524,"June 8, 2020",Michigan,Detroit,"2500 block of Central St",1,0,N/A
1701901,"June 8, 2020",California,"Daly City (Colma)","1600 block of Hillside Blvd",1,0,N/A
1700776,"June 8, 2020",California,Porterville,"500 bock of E River Ave",1,0,N/A
1700872,"June 8, 2020",California,"San Francisco","Earl St and Kirkwood Ave",1,0,N/A
1701170,"June 8, 2020",Missouri,"Kansas City","Van Brunt Blvd and E 29th St",0,1,N/A
