"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1691413,"May 28, 2020","New Mexico",Albuquerque,"Central Ave SE and Wisconsin St SE",0,0,N/A
1692333,"May 28, 2020",Ohio,Akron,"1400 block of Rockaway St",0,1,N/A
1690954,"May 28, 2020",Louisiana,Slidell,"100 block of W Queens St",0,0,N/A
1691178,"May 28, 2020",Illinois,Chicago,"4822 S Throop St",0,1,N/A
1691176,"May 28, 2020",Illinois,Chicago,"4019 W 26th St",0,1,N/A
1692337,"May 28, 2020",Ohio,Canton,"Shorb Ave and Troy Pl NW",0,0,N/A
1693911,"May 28, 2020",Texas,Killeen,"1600 block of N Park St",0,0,N/A
1691382,"May 28, 2020",Iowa,Burlington,"1200 block of Dehner St",0,0,N/A
1691365,"May 28, 2020","North Carolina",Greensboro,"5300 block of Strasbourg Dr",1,1,N/A
1693051,"May 28, 2020",Kansas,Leavenworth,"900 block of Pawnee St",0,0,N/A
1693879,"May 28, 2020","New Jersey",Paterson,"N 10th St and Belmont Ave",0,0,N/A
1690387,"May 28, 2020",Indiana,Indianapolis,"5840 Big Oak Dr",1,0,N/A
1691346,"May 28, 2020",Oklahoma,Tulsa,"3141 E Skelly Dr",0,1,N/A
1691257,"May 28, 2020",Indiana,"Indianapolis (Lawrence)","5421 Calder Way",1,0,N/A
1690693,"May 28, 2020",Arkansas,"North Little Rock","4615 E Broadway St",1,0,N/A
1691336,"May 28, 2020",Oklahoma,Tulsa,"N Lewis Ave and E Pine St",1,0,N/A
1693853,"May 28, 2020",Texas,Denton,"600 block of S I-35",0,0,N/A
1695696,"May 28, 2020",Kansas,Leavenworth,"1300 block of Stonleigh Ct",0,1,N/A
1693845,"May 28, 2020",Texas,Baytown,"100 block of Bluebill Bay",1,0,N/A
1691174,"May 28, 2020",Illinois,Chicago,"59th St and Princeton Ave",0,1,N/A
1693839,"May 28, 2020",Texas,Waskom,N/A,0,0,N/A
1690771,"May 28, 2020",Utah,Ogden,"300 block of Jackson Ave",2,1,N/A
1691259,"May 28, 2020",Missouri,"Cape Girardeau","200 block of S Hanover St",0,1,N/A
1691255,"May 28, 2020",Missouri,"Cape Girardeau",N/A,0,1,N/A
1691339,"May 28, 2020",Oklahoma,"Oklahoma City","1820 SE 22nd St",1,0,N/A
1691251,"May 28, 2020",Colorado,"Aurora (Centennial)","9719 E Geddes Ave",1,0,N/A
1691247,"May 28, 2020",Indiana,Muncie,"422 Howard St",1,1,N/A
1691244,"May 28, 2020",Colorado,Aurora,"Olathe St and E 13th Ave",0,1,N/A
1692037,"May 28, 2020",Texas,Dallas,"520 E Clarendon Dr",1,1,N/A
1690861,"May 28, 2020",Arkansas,Springdale,"Huntsville Ave and Laura St",0,1,N/A
1691217,"May 28, 2020",Ohio,Cincinnati,"900 block of Chateau Ave",0,1,N/A
1693789,"May 28, 2020",Colorado,Denver,N/A,0,1,N/A
1691202,"May 28, 2020",Indiana,Indianapolis,"3402 N Keystone Ave",0,2,N/A
1690573,"May 28, 2020",Texas,"Cedar Park","2000 S Lakeline Blvd",0,1,N/A
1691196,"May 28, 2020",California,Fontana,"15400 block of Sanhurst St",0,1,N/A
1690722,"May 28, 2020",Mississippi,Jackson,"200 block of Stokes Robertson Rd",1,0,N/A
1691192,"May 28, 2020",Pennsylvania,Pittsburgh,"6900 block of Formosa Way",0,1,N/A
