"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1693737,"May 30, 2020",Utah,"Utah (county)",N/A,0,0,N/A
1692993,"May 30, 2020",Arkansas,"North Little Rock","6900 block of Lucky Dr",1,0,N/A
1693722,"May 30, 2020",Missouri,"Kansas City","37th St and Main St",0,1,N/A
1693566,"May 30, 2020",Missouri,"Kansas City","4706 Broadway Blvd",0,1,N/A
1693714,"May 30, 2020",Ohio,Cleveland,"12700 block of Farringdon Ave",0,2,N/A
1692984,"May 30, 2020",Ohio,Cincinnati,"1600 Block of E Seymour Ave",1,0,N/A
1693712,"May 30, 2020",Kansas,"Kansas City","S 10th St and Argentine Blvd",0,1,N/A
1694596,"May 30, 2020",Nebraska,Lincoln,"1600 N 59th St",0,0,N/A
1692982,"May 30, 2020",Ohio,"East Sparta","6600 block of Maplehurst Ave SE",1,0,N/A
1692794,"May 30, 2020",Alabama,Mobile,"2600 block of Farnell Dr",1,1,N/A
1692857,"May 30, 2020",Tennessee,Knoxville,"Sunset Ave and S Castle St",1,0,N/A
1696438,"May 30, 2020",Wisconsin,Madison,"State St",0,0,N/A
1703814,"May 30, 2020",Utah,"Salt Lake City",N/A,0,0,N/A
1692820,"May 30, 2020","New York",Brooklyn,"24 Monument Walk",1,1,N/A
1693680,"May 30, 2020",Kentucky,Murray,"KY-94 and Rob Mason Rd",0,1,N/A
1694558,"May 30, 2020",Louisiana,Alexandria,"700 block of Harold Glen St",1,0,N/A
1692638,"May 30, 2020",Indiana,Indianapolis,"1 American Sq",0,0,N/A
1692961,"May 30, 2020",Pennsylvania,Philadelphia,"1800 block of S 67th St",0,2,N/A
1692968,"May 30, 2020",Pennsylvania,Philadelphia,"3200 block of Monument St",0,1,N/A
1692956,"May 30, 2020","New Jersey",Paterson,N/A,0,2,N/A
1694554,"May 30, 2020",Arizona,Scottsdale,"5th Ave",0,0,N/A
1695490,"May 30, 2020",Alabama,Montgomery,"700 block of Graves St",1,0,N/A
1692946,"May 30, 2020",Missouri,"Saint Louis",N/A,0,0,N/A
1694551,"May 30, 2020",Kentucky,Somerset,"4600 block of Elihu Cabin Hollow Rd",0,0,N/A
1693633,"May 30, 2020",Missouri,"Saint Louis","3400 block of Potomac St",0,2,N/A
1693651,"May 30, 2020",Missouri,"Saint Louis","5300 block of Wabada Ave",0,1,N/A
1692941,"May 30, 2020",Michigan,Detroit,"Fenkell Ave and Schaefer Hwy",0,1,N/A
1693076,"May 30, 2020",Connecticut,Bridgeport,"100 block of Cottage St",0,1,N/A
1696374,"May 30, 2020",Indiana,"Michigan City","E 9th St and Lafayette St",0,3,N/A
1693642,"May 30, 2020",Ohio,Cincinnati,"800 block of Ezzard Charles Dr",0,1,N/A
1693638,"May 30, 2020",Missouri,"Saint Louis","2400 block of Bacon St",0,2,N/A
1692934,"May 30, 2020",Illinois,Rockford,"1700 block of Kishwaukee St",0,1,N/A
1693625,"May 30, 2020",Missouri,"Saint Louis","200 block of N 15th St",0,1,N/A
1692513,"May 30, 2020","New Jersey",Paterson,"E 23rd St and 10th Ave",0,4,N/A
1693615,"May 30, 2020",Missouri,"Saint Louis","2200 block of N Florissant Ave",0,1,N/A
1693613,"May 30, 2020",Missouri,"Saint Louis","5800 block of Etzel Ave",0,1,N/A
1693607,"May 30, 2020",Missouri,"Saint Louis","1400 block of Chouteau Ave",0,1,N/A
1701104,"May 30, 2020",California,"La Mesa","7839 University Blvd",0,0,N/A
1692761,"May 30, 2020","West Virginia",Charleston,"1300 block of Renaissance Cir",0,0,N/A
1692912,"May 30, 2020","District of Columbia",Washington,"300 block of 37th St SE",0,4,N/A
1693573,"May 30, 2020",California,Fresno,"S Maple Ave and E Tulare Ave",0,1,N/A
1705331,"May 30, 2020",Illinois,Chicago,"800 N Michigan Ave",1,0,N/A
1692906,"May 30, 2020",Tennessee,Memphis,N/A,0,1,N/A
1693572,"May 30, 2020","New York",Bronx,"E 186th St and Washington Ave",0,0,N/A
1693568,"May 30, 2020","New York","Corona (Queens)","123-64 147th St",0,1,N/A
1692901,"May 30, 2020",Pennsylvania,Erie,"600 block of E 19th St",0,0,N/A
1692896,"May 30, 2020",Illinois,"East Saint Louis (Cahokia)","St. Bartholomew Dr",0,1,N/A
1703598,"May 30, 2020",Kentucky,Louisville,"Cedar St and S 6th St",0,1,N/A
1692877,"May 30, 2020",Virginia,Richmond,"W Broad St and Madison St",0,0,N/A
1693361,"May 30, 2020",Minnesota,Minneapolis,"1400 block of Lake St",0,0,N/A
1692865,"May 30, 2020",Kentucky,"Bowling Green","1310 Barber Way",0,1,N/A
1692870,"May 30, 2020",Kansas,"Kansas City","1200 block of Rowland Ave",0,1,N/A
1695405,"May 30, 2020",Virginia,Charlottesville,"Lankford Ave and 1st St",0,1,N/A
1699333,"May 30, 2020",Missouri,Springfield,"Glenstone Ave",0,0,N/A
1696950,"May 30, 2020",Arizona,Tucson,"500 E Valencia Rd",0,0,N/A
1693532,"May 30, 2020",Delaware,Wilmington,"600 block of W 5th St",0,1,N/A
1717675,"May 30, 2020",Texas,"North Richland Hills","6244 Rufe Snow Dr",0,0,N/A
1693527,"May 30, 2020",Delaware,Wilmington,"600 block of W 7th St",0,2,N/A
1693523,"May 30, 2020",Delaware,Wilmington,"400 block of W 31st St",0,1,N/A
1694856,"May 30, 2020",Texas,Austin,"715 E 8th St",0,1,N/A
1701477,"May 30, 2020",Nevada,"Las Vegas",N/A,0,0,N/A
1693508,"May 30, 2020",Illinois,Chicago,"400 S Wells St",0,1,N/A
1693492,"May 30, 2020",Illinois,Chicago,"1200 W Division St",0,1,N/A
1693496,"May 30, 2020",Illinois,Chicago,"20 S Michigan Ave",0,1,N/A
1695779,"May 30, 2020","New Jersey",Garfield,"205 Wessington Ave",0,1,N/A
1692849,"May 30, 2020","District of Columbia",Washington,"1300 block of Downing St NE",0,0,N/A
1692765,"May 30, 2020",Iowa,"Des Moines","1400 block of Dean Ave",1,0,N/A
1692607,"May 30, 2020",Illinois,Chicago,"800 E 87th Pl",0,2,N/A
1692674,"May 30, 2020",Maryland,Baltimore,"2700 block of Erdman Ave",0,1,N/A
1694434,"May 30, 2020",Illinois,Evanston,"1615 Emerson St",0,1,N/A
1692666,"May 30, 2020",Maryland,Baltimore,"100 block of W Franklin St",0,1,N/A
1692662,"May 30, 2020",Maryland,Baltimore,"2300 block of Druid Hill Ave",0,1,N/A
1692829,"May 30, 2020",Illinois,Peoria,"100 block of N Braves Ct",0,2,N/A
1692664,"May 30, 2020",Maryland,Baltimore,"Gist Ave and W Strathmore Ave",0,1,N/A
1694188,"May 30, 2020",California,"Los Banos","West I St",1,0,N/A
1694432,"May 30, 2020","North Carolina",Pembroke,"Locklear Rd",0,0,N/A
1692813,"May 30, 2020",Illinois,Chicago,"4000 block of Foster Ave",0,1,N/A
1696142,"May 30, 2020",Arkansas,Marianna,"100 block of Mixon St",2,0,N/A
1692800,"May 30, 2020",Alabama,Mobile,"3299 Joe Treadwell Dr",0,1,N/A
1693046,"May 30, 2020",Indiana,Newburgh,"10288 IN-66",0,1,N/A
1694788,"May 30, 2020",Ohio,Dayton,"S Keowee St",0,2,N/A
1692481,"May 30, 2020",Missouri,"Saint Louis","St Louis Ave and N Grand Blvd",1,1,N/A
1692777,"May 30, 2020",California,Lynwood,"State St",0,1,N/A
1693682,"May 30, 2020",Kentucky,Hopkinsville,"1500 block of Shawnee Dr",0,0,N/A
